date;federal_district;region;city;category;subcategory;product_name;brand;price_segment;manager_id;customer_id;customer_segment;customer_type;sales_amount;quantity;unit_price;discount_amount;profit_margin_pct
2024-11-23;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Красота и здоровье;Витамины;Chanel Витамины Model 16;Chanel;Medium;MGR_001;CUST_00313;VIP;B2B;23936,34;1;29566,94;5630,6;15,7
2024-11-13;Сибирский ФО;Красноярский край;Красноярск;Книги и канцелярия;Художественная литература;Staedtler Художественная литература Model 17;Staedtler;Budget;MGR_001;CUST_00313;Premium;B2C;8106,69;2;4992,42;1878,15;36,0
2024-11-03;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Одежда;Женская одежда;Zara Женская одежда Model 18;Zara;Medium;MGR_001;CUST_00313;Premium;B2B;13206,08;1;16803,15;3597,07;35,8
2024-11-17;Центральный ФО;Московская область;Подольск;Красота и здоровье;Парфюмерия;L'Oreal Парфюмерия Model 19;L'Oreal;Budget;MGR_001;CUST_00313;Mass;B2C;9656,94;1;12366,5;2709,56;18,5
2024-11-09;Сибирский ФО;Новосибирская область;Бердск;Одежда;Женская одежда;Adidas Женская одежда Model 20;Adidas;Budget;MGR_005;CUST_00313;Mass;B2B;2680,87;1;3338,69;657,82;50,8
2024-11-04;Южный ФО;Краснодарский край;Сочи;Спорт и отдых;Спортивное оборудование;Спортмастер Спортивное оборудование Model 21;Спортмастер;Budget;MGR_006;CUST_00313;Mass;B2B;23099,91;2;14686,87;6273,83;30,8
2024-11-07;Уральский ФО;Челябинская область;Магнитогорск;Книги и канцелярия;Канцтовары;Staedtler Канцтовары Model 22;Staedtler;Budget;MGR_001;CUST_00313;VIP;B2B;4273,46;2;2696,4;1119,34;24,3
2024-11-07;Дальневосточный ФО;Приморский край;Находка;Спорт и отдых;Туризм;Trek Туризм Model 23;Trek;Medium;MGR_001;CUST_00314;VIP;B2B;31823,08;2;17131,53;2439,98;30,5
2024-11-14;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Электроника;Ноутбуки;Apple Ноутбуки Model 24;Apple;Premium;MGR_008;CUST_00314;Mass;B2B;346313,61;5;86729,66;87334,69;20,8
2024-11-23;Уральский ФО;Челябинская область;Магнитогорск;Красота и здоровье;Витамины;L'Oreal Витамины Model 25;L'Oreal;Medium;MGR_001;CUST_00314;VIP;B2B;32954,17;2;20473,42;7992,67;18,9
2024-11-04;Уральский ФО;Свердловская область;Екатеринбург;Одежда;Женская одежда;Adidas Женская одежда Model 26;Adidas;Budget;MGR_004;CUST_00314;Mass;B2C;6275,84;3;2676,52;1753,72;35,0
2024-11-01;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Товары для дома;Текстиль;IKEA Текстиль Model 27;IKEA;Budget;MGR_008;CUST_00314;Mass;B2B;31504,55;3;12711,08;6628,69;25,0
2024-11-07;Центральный ФО;Москва;Москва;Электроника;Смартфоны;Xiaomi Смартфоны Model 28;Xiaomi;Premium;MGR_001;CUST_00314;Premium;B2B;370116,11;3;133302,39;29791,06;12,9
2024-11-30;Уральский ФО;Свердловская область;Нижний Тагил;Красота и здоровье;Витамины;L'Oreal Витамины Model 29;L'Oreal;Budget;MGR_001;CUST_00314;Premium;B2C;18363,33;2;10732,75;3102,17;25,1
2024-11-07;Сибирский ФО;Красноярский край;Красноярск;Товары для дома;Посуда;IKEA Посуда Model 30;IKEA;Medium;MGR_001;CUST_00314;Premium;B2C;42128,76;2;26976,2;11823,64;36,2
2024-11-27;Сибирский ФО;Красноярский край;Красноярск;Книги и канцелярия;Канцтовары;Staedtler Канцтовары Model 31;Staedtler;Budget;MGR_001;CUST_00314;Mass;B2B;1306,07;1;1476,68;170,61;30,3
2024-11-20;Южный ФО;Краснодарский край;Краснодар;Книги и канцелярия;Учебная литература;Альпина Учебная литература Model 32;Альпина;Budget;MGR_006;CUST_00314;VIP;B2C;3568,45;1;4755,74;1187,29;18,4
2024-11-03;Южный ФО;Краснодарский край;Краснодар;Одежда;Мужская одежда;Adidas Мужская одежда Model 33;Adidas;Medium;MGR_006;CUST_00315;Mass;B2C;16827,69;1;18584,03;1756,34;37,3
2024-11-19;Приволжский ФО;Татарстан;Казань;Одежда;Женская одежда;Nike Женская одежда Model 34;Nike;Budget;MGR_003;CUST_00315;Mass;B2B;6078,73;4;1717,43;790,99;46,3
2024-11-13;Южный ФО;Ростовская область;Таганрог;Книги и канцелярия;Художественная литература;Staedtler Художественная литература Model 35;Staedtler;Budget;MGR_001;CUST_00315;Mass;B2C;255,38;1;308,33;52,95;22,2
2024-11-29;Сибирский ФО;Новосибирская область;Новосибирск;Красота и здоровье;Косметика;L'Oreal Косметика Model 36;L'Oreal;Medium;MGR_005;CUST_00315;Mass;B2C;91220,68;5;19728,29;7420,77;21,9
2024-11-14;Уральский ФО;Челябинская область;Челябинск;Одежда;Мужская одежда;Nike Мужская одежда Model 37;Nike;Budget;MGR_001;CUST_00315;Mass;B2B;20851,69;2;11068,58;1285,47;49,0
2024-11-29;Северо-Западный ФО;Новгородская область;Великий Новгород;Красота и здоровье;Витамины;Nivea Витамины Model 38;Nivea;Budget;MGR_001;CUST_00315;Premium;B2B;25137,21;4;7199,35;3660,19;20,1
2024-11-07;Центральный ФО;Москва;Москва;Товары для дома;Текстиль;OBI Текстиль Model 39;OBI;Medium;MGR_001;CUST_00315;Mass;B2C;82076,48;3;33713,25;19063,27;17,1
2024-11-14;Южный ФО;Краснодарский край;Краснодар;Товары для дома;Текстиль;JYSK Текстиль Model 40;JYSK;Medium;MGR_006;CUST_00315;Mass;B2B;46474,16;2;23656,22;838,28;34,4
2024-11-28;Центральный ФО;Тульская область;Новомосковск;Красота и здоровье;Косметика;Solgar Косметика Model 41;Solgar;Budget;MGR_001;CUST_00315;Premium;B2B;24675,13;3;9474,83;3749,36;29,0
2024-11-12;Центральный ФО;Московская область;Подольск;Электроника;Смартфоны;Samsung Смартфоны Model 42;Samsung;Premium;MGR_001;CUST_00315;Premium;B2C;361797,15;3;139787,84;57566,37;19,6
2024-11-17;Северо-Западный ФО;Ленинградская область;Выборг;Электроника;Планшеты;Lenovo Планшеты Model 43;Lenovo;Premium;MGR_001;CUST_00316;Mass;B2C;158395,79;3;69223,17;49273,72;19,5
2024-11-27;Центральный ФО;Тульская область;Тула;Красота и здоровье;Витамины;Dior Витамины Model 44;Dior;Budget;MGR_001;CUST_00316;Mass;B2C;32200,3;4;10203,56;8613,94;24,5
2024-11-09;Сибирский ФО;Красноярский край;Норильск;Товары для дома;Текстиль;JYSK Текстиль Model 45;JYSK;Medium;MGR_001;CUST_00316;Mass;B2B;32977,64;1;41519,02;8541,38;18,6
2024-11-27;Центральный ФО;Московская область;Подольск;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 46;Chanel;Medium;MGR_001;CUST_00316;Mass;B2B;22839,99;1;24629,6;1789,61;25,3
2024-11-19;Центральный ФО;Московская область;Мытищи;Одежда;Детская одежда;Zara Детская одежда Model 47;Zara;Budget;MGR_001;CUST_00316;Mass;B2B;6928,84;1;8464,18;1535,34;39,2
2024-11-10;Уральский ФО;Челябинская область;Магнитогорск;Спорт и отдых;Спортивное оборудование;Nordway Спортивное оборудование Model 48;Nordway;Budget;MGR_001;CUST_00316;Premium;B2B;5101,22;3;2070,66;1110,76;18,9
2024-11-15;Сибирский ФО;Красноярский край;Красноярск;Книги и канцелярия;Канцтовары;АСТ Канцтовары Model 49;АСТ;Budget;MGR_001;CUST_00316;Mass;B2C;659,86;1;701,52;41,66;27,7
2024-11-16;Южный ФО;Ростовская область;Ростов-на-Дону;Спорт и отдых;Туризм;Trek Туризм Model 50;Trek;Medium;MGR_001;CUST_00316;Mass;B2C;154739,15;4;39120,69;1743,61;43,9
2024-11-26;Сибирский ФО;Новосибирская область;Бердск;Спорт и отдых;Спортивное оборудование;Decathlon Спортивное оборудование Model 1;Decathlon;Premium;MGR_005;CUST_00316;Mass;B2C;159535,47;3;57852,92;14023,29;25,5
2024-11-14;Центральный ФО;Москва;Москва;Книги и канцелярия;Учебная литература;АСТ Учебная литература Model 2;АСТ;Budget;MGR_007;CUST_00316;VIP;B2C;1984,61;1;2353,0;368,39;19,0
2024-11-16;Центральный ФО;Москва;Москва;Товары для дома;Посуда;Hoff Посуда Model 3;Hoff;Budget;MGR_007;CUST_00317;Premium;B2C;23205,71;3;9852,03;6350,38;20,0
2024-11-02;Южный ФО;Краснодарский край;Сочи;Спорт и отдых;Спортивное оборудование;Спортмастер Спортивное оборудование Model 4;Спортмастер;Medium;MGR_006;CUST_00317;VIP;B2B;24760,14;1;31655,21;6895,07;30,0
2024-11-06;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Товары для дома;Текстиль;Леруа Мерлен Текстиль Model 5;Леруа Мерлен;Medium;MGR_001;CUST_00317;Mass;B2B;43314,38;3;17414,74;8929,84;15,4
2024-11-20;Сибирский ФО;Новосибирская область;Бердск;Одежда;Мужская одежда;Zara Мужская одежда Model 6;Zara;Medium;MGR_005;CUST_00317;Mass;B2C;82500,67;5;18787,6;11437,33;52,6
2024-11-21;Уральский ФО;Свердловская область;Нижний Тагил;Одежда;Мужская одежда;Adidas Мужская одежда Model 7;Adidas;Medium;MGR_001;CUST_00317;Mass;B2B;55183,59;3;23933,98;16618,35;51,2
2024-11-01;Уральский ФО;Свердловская область;Нижний Тагил;Красота и здоровье;Косметика;Nivea Косметика Model 8;Nivea;Medium;MGR_001;CUST_00317;Premium;B2C;16445,15;1;18072,3;1627,15;28,9
2024-11-20;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Товары для дома;Текстиль;Hoff Текстиль Model 9;Hoff;Medium;MGR_002;CUST_00317;Premium;B2B;80976,76;3;34649,85;22972,79;18,5
2024-11-09;Центральный ФО;Тульская область;Новомосковск;Книги и канцелярия;Художественная литература;Альпина Художественная литература Model 10;Альпина;Budget;MGR_001;CUST_00317;Premium;B2B;11005,14;3;4607,33;2816,85;38,4
2024-11-29;Дальневосточный ФО;Приморский край;Находка;Электроника;Смартфоны;Apple Смартфоны Model 11;Apple;Premium;MGR_001;CUST_00317;Mass;B2B;497870,83;4;133833,99;37465,13;14,5
2024-11-03;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Книги и канцелярия;Художественная литература;Эксмо Художественная литература Model 12;Эксмо;Budget;MGR_001;CUST_00317;Premium;B2B;3424,87;5;738,76;268,93;33,2
2024-11-28;Приволжский ФО;Татарстан;Набережные Челны;Товары для дома;Посуда;OBI Посуда Model 13;OBI;Medium;MGR_001;CUST_00318;Premium;B2B;93752,39;3;40313,86;27189,19;28,8
