session_id;user_type;traffic_source;pages_viewed;time_on_site;conversion;device_type
SES-20250906-108521;new;social;9;604;0;mobile
SES-20250906-108522;new;direct;7;260;0;mobile
SES-20250906-108523;new;direct;1;41;0;tablet
SES-20250906-108524;returning;organic;1;41;1;mobile
SES-20250906-108525;new;paid;4;211;0;mobile
SES-20250906-108526;returning;referral;6;213;0;desktop
SES-20250906-108527;new;organic;2;85;0;desktop
SES-20250906-108528;returning;paid;3;165;0;desktop
SES-20250906-108529;returning;direct;10;344;0;tablet
SES-20250906-108530;returning;organic;4;115;0;desktop
SES-20250906-108531;returning;social;4;184;0;mobile
SES-20250906-108532;returning;email;6;139;0;desktop
SES-20250906-108533;new;paid;3;142;0;mobile
SES-20250906-108534;new;organic;4;143;0;desktop
SES-20250906-108535;returning;email;2;92;0;desktop
SES-20250906-108536;new;organic;1;56;0;desktop
SES-20250906-108537;new;direct;1;83;0;mobile
SES-20250906-108538;new;direct;1;49;0;mobile
SES-20250906-108539;returning;organic;4;278;0;mobile
SES-20250906-108540;returning;direct;4;208;0;desktop
SES-20250906-108541;new;direct;2;72;0;mobile
SES-20250906-108542;returning;organic;4;264;0;mobile
SES-20250906-108543;new;paid;2;63;0;desktop
SES-20250906-108544;new;direct;2;35;0;desktop
SES-20250906-108545;new;paid;3;60;0;mobile
SES-20250906-108546;returning;direct;2;88;0;desktop
SES-20250906-108547;returning;direct;6;89;0;mobile
SES-20250906-108548;new;direct;1;43;0;desktop
SES-20250906-108549;new;social;2;112;0;mobile
SES-20250906-108550;new;paid;1;48;0;desktop
SES-20250906-108551;returning;organic;3;116;1;mobile
SES-20250906-108552;new;paid;5;259;0;mobile
SES-20250906-108553;new;paid;1;22;0;mobile
SES-20250906-108554;returning;organic;6;505;0;mobile
SES-20250906-108555;new;email;4;137;0;desktop
SES-20250906-108556;returning;organic;7;203;0;mobile
SES-20250906-108557;returning;direct;3;206;0;mobile
SES-20250906-108558;returning;direct;1;42;0;desktop
SES-20250906-108559;returning;organic;19;1231;0;mobile
SES-20250906-108560;new;paid;6;211;0;mobile
SES-20250906-108561;returning;paid;1;47;0;mobile
SES-20250906-108562;returning;organic;5;321;0;desktop
SES-20250906-108563;new;paid;1;38;0;mobile
SES-20250906-108564;new;paid;8;88;0;desktop
SES-20250906-108565;new;paid;6;365;0;mobile
SES-20250906-108566;returning;social;4;180;0;mobile
SES-20250906-108567;new;social;2;96;0;mobile
SES-20250906-108568;returning;organic;1;48;0;mobile
SES-20250906-108569;new;organic;3;134;0;desktop
SES-20250906-108570;returning;referral;3;93;0;desktop
SES-20250906-108571;returning;direct;5;340;1;desktop
SES-20250906-108572;returning;referral;7;243;0;desktop
SES-20250906-108573;returning;email;9;618;1;desktop
SES-20250906-108574;new;direct;1;49;0;desktop
SES-20250906-108575;new;social;1;62;0;desktop
SES-20250906-108576;new;social;3;196;0;mobile
SES-20250906-108577;returning;referral;3;143;0;mobile
SES-20250906-108578;returning;social;14;577;0;mobile
SES-20250906-108579;new;referral;2;77;0;desktop
SES-20250906-108580;new;paid;1;26;0;mobile
SES-20250906-108581;new;direct;10;897;0;desktop
SES-20250906-108582;returning;referral;2;93;0;mobile
SES-20250906-108583;new;paid;2;45;0;desktop
SES-20250906-108584;new;organic;2;106;0;desktop
SES-20250906-108585;new;organic;2;70;0;mobile
SES-20250906-108586;returning;social;17;1385;1;tablet
SES-20250906-108587;returning;referral;6;334;0;desktop
SES-20250906-108588;returning;organic;5;157;0;mobile
SES-20250906-108589;returning;social;5;292;0;mobile
SES-20250906-108590;new;paid;3;85;0;mobile
SES-20250906-108591;new;paid;6;313;0;desktop
SES-20250906-108592;new;direct;1;36;0;mobile
SES-20250906-108593;returning;organic;2;60;0;desktop
SES-20250906-108594;new;direct;4;328;0;mobile
SES-20250906-108595;returning;email;4;131;0;mobile
SES-20250906-108596;new;direct;2;70;0;mobile
SES-20250906-108597;new;organic;3;17;0;mobile
SES-20250906-108598;returning;paid;4;194;0;desktop
SES-20250906-108599;new;paid;1;65;0;desktop
SES-20250906-108600;returning;paid;8;477;0;desktop
SES-20250906-108601;returning;direct;7;120;0;mobile
SES-20250906-108602;returning;direct;12;663;0;desktop
SES-20250906-108603;returning;direct;2;78;0;desktop
SES-20250906-108604;new;organic;3;115;0;mobile
SES-20250906-108605;returning;organic;2;47;0;mobile
SES-20250906-108606;new;paid;6;86;0;desktop
SES-20250906-108607;new;organic;1;30;0;desktop
SES-20250906-108608;new;organic;1;40;0;mobile
SES-20250906-108609;new;social;2;162;0;desktop
SES-20250906-108610;new;paid;2;84;0;mobile
SES-20250906-108611;returning;email;4;324;0;mobile
SES-20250906-108612;returning;organic;7;575;1;desktop
SES-20250906-108613;returning;paid;1;74;0;mobile
SES-20250906-108614;returning;organic;6;158;0;desktop
SES-20250906-108615;new;organic;7;361;0;mobile
SES-20250906-108616;new;direct;1;41;0;mobile
SES-20250906-108617;new;social;7;272;0;desktop
SES-20250906-108618;new;direct;3;91;0;desktop
SES-20250906-108619;returning;organic;1;40;0;mobile
SES-20250906-108620;new;direct;3;203;0;desktop
SES-20250906-108621;returning;social;1;23;1;mobile
SES-20250906-108622;new;paid;1;48;0;mobile
SES-20250906-108623;returning;direct;7;350;0;mobile
SES-20250906-108624;new;organic;1;41;0;desktop
SES-20250906-108625;returning;social;6;117;0;desktop
SES-20250906-108626;returning;direct;1;28;0;desktop
SES-20250906-108627;returning;paid;5;232;0;desktop
SES-20250906-108628;new;direct;7;306;0;mobile
SES-20250906-108629;new;referral;1;52;0;desktop
SES-20250906-108630;new;paid;5;339;0;desktop
SES-20250906-108631;new;organic;1;38;0;desktop
SES-20250906-108632;new;organic;1;42;0;desktop
SES-20250906-108633;returning;referral;1;40;1;mobile
SES-20250906-108634;new;direct;11;523;0;tablet
SES-20250906-108635;new;direct;2;79;0;mobile
SES-20250906-108636;new;paid;1;36;0;desktop
SES-20250906-108637;new;referral;1;50;0;mobile
SES-20250906-108638;new;paid;2;97;0;mobile
SES-20250906-108639;returning;organic;7;285;0;desktop
SES-20250906-108640;returning;direct;8;578;0;mobile
SES-20250906-108641;new;paid;8;524;0;desktop
SES-20250906-108642;new;organic;1;30;0;desktop
SES-20250906-108643;returning;direct;11;454;0;desktop
SES-20250906-108644;new;direct;1;15;0;mobile
SES-20250906-108645;new;organic;2;72;0;mobile
SES-20250906-108646;new;paid;1;46;0;desktop
SES-20250906-108647;returning;organic;12;187;0;mobile
SES-20250906-108648;new;paid;4;54;0;mobile
SES-20250906-108649;returning;organic;9;229;0;mobile
SES-20250906-108650;new;organic;2;93;0;desktop
SES-20250906-108651;new;email;4;358;0;mobile
SES-20250906-108652;new;organic;1;47;1;mobile
SES-20250906-108653;new;direct;2;92;0;mobile
SES-20250906-108654;new;direct;2;86;0;mobile
SES-20250906-108655;returning;paid;4;187;0;tablet
SES-20250906-108656;returning;direct;3;15;0;desktop
SES-20250906-108657;returning;organic;5;235;0;mobile
SES-20250906-108658;new;referral;1;73;0;mobile
SES-20250906-108659;new;email;2;103;0;mobile
SES-20250906-108660;new;referral;1;26;0;desktop
SES-20250906-108661;new;organic;1;15;0;mobile
SES-20250906-108662;new;organic;4;152;0;desktop
SES-20250906-108663;returning;direct;3;152;0;desktop
SES-20250906-108664;returning;organic;2;88;0;mobile
SES-20250906-108665;returning;organic;8;477;0;mobile
SES-20250906-108666;returning;email;5;269;0;desktop
SES-20250906-108667;new;paid;3;217;0;desktop
SES-20250906-108668;returning;direct;5;260;0;mobile
SES-20250906-108669;returning;paid;1;54;1;desktop
SES-20250906-108670;new;referral;7;305;0;mobile
SES-20250906-108671;new;paid;1;35;0;mobile
SES-20250906-108672;new;organic;3;92;0;desktop
SES-20250906-108673;returning;organic;1;37;0;desktop
SES-20250906-108674;new;email;1;15;0;desktop
SES-20250906-108675;new;organic;2;63;0;mobile
SES-20250906-108676;new;paid;1;72;0;mobile
SES-20250906-108677;new;organic;2;101;0;tablet
SES-20250906-108678;new;direct;2;71;0;mobile
SES-20250906-108679;returning;direct;4;298;0;tablet
SES-20250906-108680;new;organic;3;115;0;mobile
SES-20250906-108681;new;organic;1;46;0;mobile
SES-20250906-108682;new;organic;1;50;0;mobile
SES-20250906-108683;new;paid;4;226;0;mobile
SES-20250906-108684;returning;organic;3;109;0;mobile
SES-20250906-108685;new;direct;6;366;0;desktop
SES-20250906-108686;new;paid;3;136;0;mobile
SES-20250906-108687;new;paid;9;408;0;mobile
SES-20250906-108688;new;organic;1;61;0;desktop
SES-20250906-108689;returning;organic;12;406;0;mobile
SES-20250906-108690;new;social;9;157;0;mobile
SES-20250906-108691;new;direct;1;32;0;mobile
SES-20250906-108692;new;email;1;96;0;desktop
SES-20250906-108693;returning;organic;2;25;0;desktop
SES-20250906-108694;new;social;1;53;0;mobile
SES-20250906-108695;new;paid;1;20;0;mobile
SES-20250906-108696;new;direct;4;79;0;mobile
SES-20250906-108697;new;social;1;56;0;mobile
SES-20250906-108698;new;direct;2;109;0;desktop
SES-20250906-108699;new;social;2;93;0;mobile
SES-20250906-108700;new;organic;3;201;0;mobile
SES-20250906-108701;returning;organic;2;115;0;mobile
SES-20250906-108702;new;organic;4;188;0;desktop
SES-20250906-108703;new;direct;4;246;0;tablet
SES-20250906-108704;returning;organic;3;151;1;mobile
SES-20250906-108705;new;paid;3;150;0;mobile
SES-20250906-108706;new;direct;1;64;0;desktop
SES-20250906-108707;new;paid;3;154;0;desktop
SES-20250906-108708;new;direct;1;30;0;mobile
SES-20250906-108709;returning;direct;1;50;0;mobile
SES-20250906-108710;returning;paid;3;148;0;desktop
SES-20250906-108711;new;organic;1;50;0;mobile
SES-20250906-108712;new;direct;2;29;0;mobile
SES-20250906-108713;new;organic;4;216;0;mobile
SES-20250906-108714;returning;social;7;354;0;mobile
SES-20250906-108715;new;paid;3;164;0;desktop
SES-20250906-108716;new;referral;3;32;0;mobile
SES-20250906-108717;new;organic;4;322;0;mobile
SES-20250906-108718;new;organic;5;40;0;desktop
SES-20250906-108719;returning;paid;2;15;0;desktop
SES-20250906-108720;new;direct;2;92;0;desktop
SES-20250906-108721;returning;email;11;982;0;mobile
SES-20250906-108722;returning;direct;1;79;0;desktop
SES-20250906-108723;new;direct;4;212;0;mobile
SES-20250906-108724;new;social;3;92;0;desktop
SES-20250906-108725;new;organic;9;363;0;mobile
SES-20250906-108726;returning;organic;3;214;0;tablet
SES-20250906-108727;new;social;1;31;0;desktop
SES-20250906-108728;new;social;5;198;0;mobile
SES-20250906-108729;new;paid;5;316;0;desktop
SES-20250906-108730;new;organic;2;50;0;mobile
SES-20250906-108731;new;organic;2;91;0;mobile
SES-20250906-108732;new;direct;1;60;0;mobile
SES-20250906-108733;new;organic;2;95;0;tablet
SES-20250906-108734;returning;direct;11;789;0;desktop
SES-20250906-108735;returning;paid;10;501;0;desktop
SES-20250906-108736;returning;direct;4;193;1;mobile
SES-20250906-108737;new;paid;1;77;0;desktop
SES-20250906-108738;new;organic;1;25;0;desktop
SES-20250906-108739;new;paid;4;113;0;desktop
SES-20250906-108740;new;email;3;107;0;mobile
SES-20250906-108741;new;organic;10;455;0;mobile
SES-20250906-108742;returning;organic;1;45;0;desktop
SES-20250906-108743;new;organic;1;37;0;mobile
SES-20250906-108744;new;organic;1;51;0;mobile
SES-20250906-108745;new;direct;2;118;0;desktop
SES-20250906-108746;new;paid;2;64;0;desktop
SES-20250906-108747;new;paid;1;31;0;desktop
SES-20250906-108748;new;direct;1;70;0;desktop
SES-20250906-108749;new;referral;1;33;0;mobile
SES-20250906-108750;returning;direct;7;420;0;mobile
SES-20250906-108751;returning;organic;1;23;0;desktop
SES-20250906-108752;returning;organic;10;553;0;desktop
SES-20250906-108753;new;direct;2;76;0;desktop
SES-20250906-108754;new;paid;5;269;0;desktop
SES-20250906-108755;new;direct;1;29;0;mobile
SES-20250906-108756;returning;organic;2;15;0;mobile
SES-20250906-108757;returning;paid;27;1546;0;mobile
SES-20250906-108758;new;direct;1;27;0;mobile
SES-20250906-108759;new;direct;2;64;0;tablet
SES-20250906-108760;new;paid;6;272;0;mobile
SES-20250906-108761;returning;email;1;36;0;mobile
SES-20250906-108762;new;paid;3;172;0;desktop
SES-20250906-108763;new;organic;1;46;0;desktop
SES-20250906-108764;new;paid;1;58;0;mobile
SES-20250906-108765;new;direct;5;202;0;mobile
SES-20250906-108766;returning;paid;1;35;0;desktop
SES-20250906-108767;returning;social;1;76;0;mobile
SES-20250906-108768;returning;direct;2;88;0;mobile
SES-20250906-108769;returning;organic;3;66;0;mobile
SES-20250906-108770;new;direct;3;146;0;mobile
SES-20250906-108771;returning;direct;2;61;0;desktop
SES-20250906-108772;returning;paid;4;249;0;desktop
SES-20250906-108773;new;organic;2;102;0;desktop
SES-20250906-108774;new;paid;2;18;0;mobile
SES-20250906-108775;returning;social;2;102;0;desktop
SES-20250906-108776;new;paid;6;376;0;desktop
SES-20250906-108777;returning;direct;8;190;0;mobile
SES-20250906-108778;new;referral;1;35;0;desktop
SES-20250906-108779;new;organic;1;46;0;desktop
SES-20250906-108780;returning;direct;1;63;0;mobile
SES-20250906-108781;returning;direct;10;879;1;mobile
SES-20250906-108782;returning;paid;5;215;0;mobile
SES-20250906-108783;new;direct;1;45;0;desktop
SES-20250906-108784;new;organic;3;185;0;desktop
SES-20250906-108785;new;email;4;176;0;desktop
SES-20250906-108786;returning;organic;2;124;1;mobile
SES-20250906-108787;returning;organic;6;262;0;mobile
SES-20250906-108788;new;organic;1;66;0;tablet
SES-20250906-108789;new;organic;1;56;0;desktop
SES-20250906-108790;returning;direct;1;15;0;desktop
SES-20250906-108791;new;direct;1;53;0;desktop
SES-20250906-108792;returning;paid;6;369;0;desktop
SES-20250906-108793;returning;organic;6;311;0;desktop
SES-20250906-108794;new;organic;4;146;0;desktop
SES-20250906-108795;new;direct;1;32;0;desktop
SES-20250906-108796;new;organic;2;72;0;desktop
SES-20250906-108797;returning;direct;3;223;0;mobile
SES-20250906-108798;new;organic;2;137;0;desktop
SES-20250906-108799;new;direct;3;164;0;mobile
SES-20250906-108800;new;social;1;24;0;desktop
SES-20250906-108801;new;paid;1;25;0;mobile
SES-20250906-108802;new;paid;1;64;0;desktop
SES-20250906-108803;returning;direct;3;203;0;desktop
SES-20250906-108804;returning;organic;12;447;0;tablet
SES-20250906-108805;new;paid;1;60;0;desktop
SES-20250906-108806;new;social;2;83;0;mobile
SES-20250906-108807;returning;direct;2;82;1;mobile
SES-20250906-108808;returning;paid;1;57;1;desktop
SES-20250906-108809;new;organic;2;76;0;mobile
SES-20250906-108810;returning;organic;5;202;0;mobile
SES-20250906-108811;new;paid;1;64;0;desktop
SES-20250906-108812;new;social;6;370;0;mobile
SES-20250906-108813;returning;email;2;67;0;desktop
SES-20250906-108814;returning;paid;9;261;1;desktop
SES-20250906-108815;returning;direct;3;141;0;desktop
SES-20250906-108816;new;organic;3;160;0;mobile
SES-20250906-108817;returning;email;4;256;0;desktop
SES-20250906-108818;new;direct;3;153;0;mobile
SES-20250906-108819;new;paid;2;153;0;mobile
SES-20250906-108820;new;email;1;51;0;desktop
SES-20250906-108821;returning;organic;5;82;0;desktop
SES-20250906-108822;new;paid;3;78;0;mobile
SES-20250906-108823;new;paid;4;237;0;desktop
SES-20250906-108824;returning;organic;3;107;0;desktop
SES-20250906-108825;returning;email;2;100;0;desktop
SES-20250906-108826;new;organic;5;89;0;mobile
SES-20250906-108827;new;direct;1;49;0;desktop
SES-20250906-108828;returning;organic;1;44;1;desktop
SES-20250906-108829;returning;email;4;132;0;mobile
SES-20250906-108830;returning;direct;3;65;0;mobile
SES-20250906-108831;returning;organic;9;236;0;mobile
SES-20250906-108832;returning;paid;10;694;0;desktop
SES-20250906-108833;new;organic;7;17;0;mobile
SES-20250906-108834;new;referral;3;139;0;mobile
SES-20250906-108835;new;organic;1;44;1;desktop
SES-20250906-108836;new;organic;4;109;0;mobile
SES-20250906-108837;returning;paid;1;38;0;desktop
SES-20250906-108838;new;organic;1;39;0;desktop
SES-20250906-108839;returning;direct;10;436;0;mobile
SES-20250906-108840;returning;social;7;406;0;mobile
SES-20250906-108841;new;organic;4;204;0;desktop
SES-20250906-108842;returning;organic;3;198;0;mobile
SES-20250906-108843;returning;direct;3;130;0;mobile
SES-20250906-108844;returning;organic;11;102;0;mobile
SES-20250906-108845;new;direct;1;53;0;mobile
SES-20250906-108846;returning;paid;5;366;0;mobile
SES-20250906-108847;new;organic;1;34;0;desktop
SES-20250906-108848;new;organic;3;160;0;desktop
SES-20250906-108849;returning;organic;5;369;1;mobile
SES-20250906-108850;new;direct;1;49;0;mobile
SES-20250906-108851;new;email;1;56;0;desktop
SES-20250906-108852;new;direct;2;172;0;mobile
SES-20250906-108853;new;paid;3;95;0;desktop
SES-20250906-108854;new;paid;1;45;0;desktop
SES-20250906-108855;new;paid;2;41;0;desktop
SES-20250906-108856;new;paid;5;25;0;desktop
SES-20250906-108857;returning;social;14;735;0;tablet
SES-20250906-108858;new;direct;1;18;0;mobile
SES-20250906-108859;new;social;6;175;0;mobile
SES-20250906-108860;returning;organic;7;241;0;desktop
SES-20250906-108861;returning;paid;13;434;0;mobile
SES-20250906-108862;returning;paid;2;124;0;mobile
SES-20250906-108863;returning;organic;1;43;1;desktop
SES-20250906-108864;new;paid;1;55;0;mobile
SES-20250906-108865;returning;paid;1;27;0;desktop
SES-20250906-108866;returning;organic;5;222;0;desktop
SES-20250906-108867;returning;organic;9;238;0;mobile
SES-20250906-108868;new;direct;3;174;0;desktop
SES-20250906-108869;new;email;4;135;0;mobile
SES-20250906-108870;new;organic;5;112;1;mobile
SES-20250906-108871;new;organic;4;221;0;desktop
SES-20250906-108872;new;organic;5;297;0;desktop
SES-20250906-108873;returning;direct;3;97;0;mobile
SES-20250906-108874;returning;direct;2;76;0;desktop
SES-20250906-108875;returning;direct;9;302;0;mobile
SES-20250906-108876;new;direct;4;317;0;desktop
SES-20250906-108877;new;organic;1;29;0;mobile
SES-20250906-108878;returning;paid;3;104;0;mobile
SES-20250906-108879;new;referral;1;74;0;desktop
SES-20250906-108880;returning;direct;4;17;0;desktop
SES-20250906-108881;returning;paid;7;417;0;mobile
SES-20250906-108882;returning;direct;1;54;0;mobile
SES-20250906-108883;returning;organic;13;737;0;mobile
SES-20250906-108884;returning;organic;12;766;0;mobile
SES-20250906-108885;returning;paid;1;53;0;mobile
SES-20250906-108886;new;paid;2;21;0;mobile
SES-20250906-108887;new;organic;1;42;0;mobile
SES-20250906-108888;returning;social;5;181;0;mobile
SES-20250906-108889;returning;direct;9;558;0;desktop
SES-20250906-108890;returning;organic;2;133;0;desktop
SES-20250906-108891;new;paid;1;54;0;desktop
SES-20250906-108892;returning;organic;5;181;1;mobile
SES-20250906-108893;new;direct;1;74;0;mobile
SES-20250906-108894;new;direct;3;27;1;desktop
SES-20250906-108895;new;paid;5;154;0;mobile
SES-20250906-108896;new;paid;2;73;0;desktop
SES-20250906-108897;new;organic;1;20;1;mobile
