Date;Year;Month;Day;Quarter;MonthName;DayName;WeekOfYear;DayOfYear;DayOfWeek;IsWeekend;IsHoliday;IsMonthEnd;IsQuarterEnd;IsYearEnd;Season;YearMonth;YearQuarter
2025-06-27;2025;6;27;Q2;Июнь;Пятница;26;178;5;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-28;2025;6;28;Q2;Июнь;Суббота;26;179;6;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-29;2025;6;29;Q2;Июнь;Воскресенье;26;180;7;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-30;2025;6;30;Q2;Июнь;Понедельник;27;181;1;False;False;True;True;False;Лето;2025-06;2025-Q2
2025-07-01;2025;7;1;Q3;Июль;Вторник;27;182;2;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-02;2025;7;2;Q3;Июль;Среда;27;183;3;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-03;2025;7;3;Q3;Июль;Четверг;27;184;4;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-04;2025;7;4;Q3;Июль;Пятница;27;185;5;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-05;2025;7;5;Q3;Июль;Суббота;27;186;6;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-06;2025;7;6;Q3;Июль;Воскресенье;27;187;7;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-07;2025;7;7;Q3;Июль;Понедельник;28;188;1;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-08;2025;7;8;Q3;Июль;Вторник;28;189;2;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-09;2025;7;9;Q3;Июль;Среда;28;190;3;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-10;2025;7;10;Q3;Июль;Четверг;28;191;4;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-11;2025;7;11;Q3;Июль;Пятница;28;192;5;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-12;2025;7;12;Q3;Июль;Суббота;28;193;6;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-13;2025;7;13;Q3;Июль;Воскресенье;28;194;7;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-14;2025;7;14;Q3;Июль;Понедельник;29;195;1;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-15;2025;7;15;Q3;Июль;Вторник;29;196;2;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-16;2025;7;16;Q3;Июль;Среда;29;197;3;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-17;2025;7;17;Q3;Июль;Четверг;29;198;4;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-18;2025;7;18;Q3;Июль;Пятница;29;199;5;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-19;2025;7;19;Q3;Июль;Суббота;29;200;6;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-20;2025;7;20;Q3;Июль;Воскресенье;29;201;7;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-21;2025;7;21;Q3;Июль;Понедельник;30;202;1;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-22;2025;7;22;Q3;Июль;Вторник;30;203;2;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-23;2025;7;23;Q3;Июль;Среда;30;204;3;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-24;2025;7;24;Q3;Июль;Четверг;30;205;4;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-25;2025;7;25;Q3;Июль;Пятница;30;206;5;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-26;2025;7;26;Q3;Июль;Суббота;30;207;6;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-27;2025;7;27;Q3;Июль;Воскресенье;30;208;7;True;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-28;2025;7;28;Q3;Июль;Понедельник;31;209;1;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-29;2025;7;29;Q3;Июль;Вторник;31;210;2;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-30;2025;7;30;Q3;Июль;Среда;31;211;3;False;False;False;False;False;Лето;2025-07;2025-Q3
2025-07-31;2025;7;31;Q3;Июль;Четверг;31;212;4;False;False;True;False;False;Лето;2025-07;2025-Q3
2025-08-01;2025;8;1;Q3;Август;Пятница;31;213;5;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-02;2025;8;2;Q3;Август;Суббота;31;214;6;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-03;2025;8;3;Q3;Август;Воскресенье;31;215;7;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-04;2025;8;4;Q3;Август;Понедельник;32;216;1;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-05;2025;8;5;Q3;Август;Вторник;32;217;2;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-06;2025;8;6;Q3;Август;Среда;32;218;3;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-07;2025;8;7;Q3;Август;Четверг;32;219;4;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-08;2025;8;8;Q3;Август;Пятница;32;220;5;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-09;2025;8;9;Q3;Август;Суббота;32;221;6;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-10;2025;8;10;Q3;Август;Воскресенье;32;222;7;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-11;2025;8;11;Q3;Август;Понедельник;33;223;1;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-12;2025;8;12;Q3;Август;Вторник;33;224;2;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-13;2025;8;13;Q3;Август;Среда;33;225;3;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-14;2025;8;14;Q3;Август;Четверг;33;226;4;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-15;2025;8;15;Q3;Август;Пятница;33;227;5;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-16;2025;8;16;Q3;Август;Суббота;33;228;6;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-17;2025;8;17;Q3;Август;Воскресенье;33;229;7;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-18;2025;8;18;Q3;Август;Понедельник;34;230;1;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-19;2025;8;19;Q3;Август;Вторник;34;231;2;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-20;2025;8;20;Q3;Август;Среда;34;232;3;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-21;2025;8;21;Q3;Август;Четверг;34;233;4;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-22;2025;8;22;Q3;Август;Пятница;34;234;5;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-23;2025;8;23;Q3;Август;Суббота;34;235;6;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-24;2025;8;24;Q3;Август;Воскресенье;34;236;7;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-25;2025;8;25;Q3;Август;Понедельник;35;237;1;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-26;2025;8;26;Q3;Август;Вторник;35;238;2;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-27;2025;8;27;Q3;Август;Среда;35;239;3;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-28;2025;8;28;Q3;Август;Четверг;35;240;4;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-29;2025;8;29;Q3;Август;Пятница;35;241;5;False;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-30;2025;8;30;Q3;Август;Суббота;35;242;6;True;False;False;False;False;Лето;2025-08;2025-Q3
2025-08-31;2025;8;31;Q3;Август;Воскресенье;35;243;7;True;False;True;False;False;Лето;2025-08;2025-Q3
2025-09-01;2025;9;1;Q3;Сентябрь;Понедельник;36;244;1;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-02;2025;9;2;Q3;Сентябрь;Вторник;36;245;2;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-03;2025;9;3;Q3;Сентябрь;Среда;36;246;3;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-04;2025;9;4;Q3;Сентябрь;Четверг;36;247;4;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-05;2025;9;5;Q3;Сентябрь;Пятница;36;248;5;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-06;2025;9;6;Q3;Сентябрь;Суббота;36;249;6;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-07;2025;9;7;Q3;Сентябрь;Воскресенье;36;250;7;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-08;2025;9;8;Q3;Сентябрь;Понедельник;37;251;1;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-09;2025;9;9;Q3;Сентябрь;Вторник;37;252;2;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-10;2025;9;10;Q3;Сентябрь;Среда;37;253;3;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-11;2025;9;11;Q3;Сентябрь;Четверг;37;254;4;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-12;2025;9;12;Q3;Сентябрь;Пятница;37;255;5;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-13;2025;9;13;Q3;Сентябрь;Суббота;37;256;6;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-14;2025;9;14;Q3;Сентябрь;Воскресенье;37;257;7;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-15;2025;9;15;Q3;Сентябрь;Понедельник;38;258;1;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-16;2025;9;16;Q3;Сентябрь;Вторник;38;259;2;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-17;2025;9;17;Q3;Сентябрь;Среда;38;260;3;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-18;2025;9;18;Q3;Сентябрь;Четверг;38;261;4;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-19;2025;9;19;Q3;Сентябрь;Пятница;38;262;5;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-20;2025;9;20;Q3;Сентябрь;Суббота;38;263;6;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-21;2025;9;21;Q3;Сентябрь;Воскресенье;38;264;7;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-22;2025;9;22;Q3;Сентябрь;Понедельник;39;265;1;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-23;2025;9;23;Q3;Сентябрь;Вторник;39;266;2;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-24;2025;9;24;Q3;Сентябрь;Среда;39;267;3;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-25;2025;9;25;Q3;Сентябрь;Четверг;39;268;4;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-26;2025;9;26;Q3;Сентябрь;Пятница;39;269;5;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-27;2025;9;27;Q3;Сентябрь;Суббота;39;270;6;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-28;2025;9;28;Q3;Сентябрь;Воскресенье;39;271;7;True;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-29;2025;9;29;Q3;Сентябрь;Понедельник;40;272;1;False;False;False;False;False;Осень;2025-09;2025-Q3
2025-09-30;2025;9;30;Q3;Сентябрь;Вторник;40;273;2;False;False;True;True;False;Осень;2025-09;2025-Q3
2025-10-01;2025;10;1;Q4;Октябрь;Среда;40;274;3;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-02;2025;10;2;Q4;Октябрь;Четверг;40;275;4;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-03;2025;10;3;Q4;Октябрь;Пятница;40;276;5;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-04;2025;10;4;Q4;Октябрь;Суббота;40;277;6;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-05;2025;10;5;Q4;Октябрь;Воскресенье;40;278;7;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-06;2025;10;6;Q4;Октябрь;Понедельник;41;279;1;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-07;2025;10;7;Q4;Октябрь;Вторник;41;280;2;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-08;2025;10;8;Q4;Октябрь;Среда;41;281;3;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-09;2025;10;9;Q4;Октябрь;Четверг;41;282;4;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-10;2025;10;10;Q4;Октябрь;Пятница;41;283;5;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-11;2025;10;11;Q4;Октябрь;Суббота;41;284;6;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-12;2025;10;12;Q4;Октябрь;Воскресенье;41;285;7;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-13;2025;10;13;Q4;Октябрь;Понедельник;42;286;1;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-14;2025;10;14;Q4;Октябрь;Вторник;42;287;2;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-15;2025;10;15;Q4;Октябрь;Среда;42;288;3;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-16;2025;10;16;Q4;Октябрь;Четверг;42;289;4;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-17;2025;10;17;Q4;Октябрь;Пятница;42;290;5;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-18;2025;10;18;Q4;Октябрь;Суббота;42;291;6;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-19;2025;10;19;Q4;Октябрь;Воскресенье;42;292;7;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-20;2025;10;20;Q4;Октябрь;Понедельник;43;293;1;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-21;2025;10;21;Q4;Октябрь;Вторник;43;294;2;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-22;2025;10;22;Q4;Октябрь;Среда;43;295;3;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-23;2025;10;23;Q4;Октябрь;Четверг;43;296;4;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-24;2025;10;24;Q4;Октябрь;Пятница;43;297;5;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-25;2025;10;25;Q4;Октябрь;Суббота;43;298;6;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-26;2025;10;26;Q4;Октябрь;Воскресенье;43;299;7;True;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-27;2025;10;27;Q4;Октябрь;Понедельник;44;300;1;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-28;2025;10;28;Q4;Октябрь;Вторник;44;301;2;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-29;2025;10;29;Q4;Октябрь;Среда;44;302;3;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-30;2025;10;30;Q4;Октябрь;Четверг;44;303;4;False;False;False;False;False;Осень;2025-10;2025-Q4
2025-10-31;2025;10;31;Q4;Октябрь;Пятница;44;304;5;False;False;True;False;False;Осень;2025-10;2025-Q4
2025-11-01;2025;11;1;Q4;Ноябрь;Суббота;44;305;6;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-02;2025;11;2;Q4;Ноябрь;Воскресенье;44;306;7;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-03;2025;11;3;Q4;Ноябрь;Понедельник;45;307;1;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-04;2025;11;4;Q4;Ноябрь;Вторник;45;308;2;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-05;2025;11;5;Q4;Ноябрь;Среда;45;309;3;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-06;2025;11;6;Q4;Ноябрь;Четверг;45;310;4;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-07;2025;11;7;Q4;Ноябрь;Пятница;45;311;5;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-08;2025;11;8;Q4;Ноябрь;Суббота;45;312;6;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-09;2025;11;9;Q4;Ноябрь;Воскресенье;45;313;7;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-10;2025;11;10;Q4;Ноябрь;Понедельник;46;314;1;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-11;2025;11;11;Q4;Ноябрь;Вторник;46;315;2;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-12;2025;11;12;Q4;Ноябрь;Среда;46;316;3;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-13;2025;11;13;Q4;Ноябрь;Четверг;46;317;4;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-14;2025;11;14;Q4;Ноябрь;Пятница;46;318;5;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-15;2025;11;15;Q4;Ноябрь;Суббота;46;319;6;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-16;2025;11;16;Q4;Ноябрь;Воскресенье;46;320;7;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-17;2025;11;17;Q4;Ноябрь;Понедельник;47;321;1;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-18;2025;11;18;Q4;Ноябрь;Вторник;47;322;2;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-19;2025;11;19;Q4;Ноябрь;Среда;47;323;3;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-20;2025;11;20;Q4;Ноябрь;Четверг;47;324;4;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-21;2025;11;21;Q4;Ноябрь;Пятница;47;325;5;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-22;2025;11;22;Q4;Ноябрь;Суббота;47;326;6;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-23;2025;11;23;Q4;Ноябрь;Воскресенье;47;327;7;True;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-24;2025;11;24;Q4;Ноябрь;Понедельник;48;328;1;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-25;2025;11;25;Q4;Ноябрь;Вторник;48;329;2;False;False;False;False;False;Осень;2025-11;2025-Q4
2025-11-26;2025;11;26;Q4;Ноябрь;Среда;48;330;3;False;False;False;False;False;Осень;2025-11;2025-Q4
