enrollment_id;student_id;course_id;professor_id;semester;year;enrollment_date;letter_grade;grade_points
4182;1207;57;24;Fall;2024;2024-08-24;C+;2,3
4183;1207;36;21;Fall;2024;2024-08-24;B;3,0
4184;1207;12;10;Fall;2024;2024-08-24;A-;3,7
4185;1207;10;26;Fall;2024;2024-08-24;B+;3,3
4186;1207;64;40;Fall;2024;2024-08-24;C;2,0
4187;1207;18;19;Fall;2024;2024-08-22;C+;2,3
4188;1207;39;37;Fall;2024;2024-08-22;A-;3,7
4189;1207;46;6;Fall;2024;2024-08-22;A;4,0
4190;1207;51;31;Fall;2024;2024-08-22;A-;3,7
4191;1207;28;28;Fall;2024;2024-08-22;C;2,0
4192;1207;45;30;Fall;2024;2024-08-22;A;4,0
4193;1208;23;19;Fall;2023;2023-08-16;A;4,0
4194;1208;48;38;Fall;2023;2023-08-16;C;2,0
4195;1208;29;36;Fall;2023;2023-08-16;A-;3,7
4196;1208;20;11;Spring;2023;2023-01-16;B;3,0
4197;1208;63;40;Spring;2023;2023-01-16;B+;3,3
4198;1208;4;17;Spring;2023;2023-01-16;A;4,0
4199;1208;9;18;Spring;2021;2021-01-16;B;3,0
4200;1208;48;38;Spring;2021;2021-01-16;C+;2,3
4201;1208;16;10;Spring;2021;2021-01-16;B;3,0
4202;1208;56;31;Spring;2021;2021-01-16;C-;1,7
4203;1208;48;38;Spring;2021;2021-01-16;F;0,0
4204;1208;30;28;Spring;2021;2021-01-16;A-;3,7
4205;1208;21;19;Spring;2023;2023-01-25;B+;3,3
4206;1208;35;13;Spring;2023;2023-01-25;C+;2,3
4207;1208;14;2;Spring;2023;2023-01-25;B+;3,3
4208;1208;40;5;Fall;2023;2023-08-27;A;4,0
4209;1208;39;37;Fall;2023;2023-08-27;A;4,0
4210;1208;49;7;Fall;2023;2023-08-27;A-;3,7
4211;1208;20;11;Fall;2024;2024-08-30;A;4,0
4212;1208;25;4;Fall;2024;2024-08-30;A;4,0
4213;1208;5;17;Fall;2024;2024-08-30;A-;3,7
4214;1208;35;13;Fall;2023;2023-08-18;A-;3,7
4215;1208;50;31;Fall;2023;2023-08-18;C+;2,3
4216;1208;27;20;Fall;2023;2023-08-18;B;3,0
4217;1210;25;4;Fall;2024;2024-08-27;B;3,0
4218;1210;43;30;Fall;2024;2024-08-27;B-;2,7
4219;1210;28;28;Fall;2024;2024-08-27;A-;3,7
4220;1210;29;36;Fall;2024;2024-08-27;B;3,0
4221;1210;24;3;Fall;2024;2024-08-27;A;4,0
4222;1210;43;30;Spring;2023;2023-01-21;B;3,0
4223;1210;36;21;Spring;2023;2023-01-21;C;2,0
4224;1210;3;33;Spring;2023;2023-01-21;C;2,0
4225;1210;26;28;Spring;2023;2023-01-21;C;2,0
4226;1210;32;4;Spring;2023;2023-01-21;A;4,0
4227;1210;11;26;Spring;2023;2023-01-21;A-;3,7
4228;1210;41;30;Spring;2023;2023-01-21;C+;2,3
4229;1210;9;18;Spring;2023;2023-01-21;B;3,0
4230;1210;56;31;Spring;2023;2023-01-21;B+;3,3
4231;1210;17;27;Spring;2023;2023-01-21;A;4,0
4232;1210;61;24;Fall;2020;2020-08-21;B;3,0
4233;1210;19;27;Fall;2020;2020-08-21;D;1,0
4234;1210;7;1;Fall;2020;2020-08-21;B+;3,3
4235;1210;10;26;Fall;2020;2020-08-21;C;2,0
4236;1210;29;36;Fall;2020;2020-08-21;C;2,0
4237;1210;4;17;Fall;2021;2021-08-29;A-;3,7
4238;1210;59;24;Fall;2021;2021-08-29;B;3,0
4239;1210;31;20;Fall;2021;2021-08-29;A;4,0
4240;1210;52;23;Fall;2021;2021-08-29;B;3,0
4241;1210;5;17;Fall;2021;2021-08-29;C;2,0
4242;1214;39;37;Fall;2020;2020-08-28;C;2,0
4243;1214;20;11;Fall;2020;2020-08-28;F;0,0
4244;1214;49;7;Fall;2020;2020-08-28;A;4,0
4245;1214;32;4;Fall;2020;2020-08-28;C+;2,3
4246;1214;52;23;Fall;2020;2020-08-28;A-;3,7
4247;1214;23;19;Fall;2020;2020-08-28;C+;2,3
4248;1214;64;40;Fall;2021;2021-08-25;B+;3,3
4249;1214;25;4;Fall;2021;2021-08-25;A-;3,7
4250;1214;61;24;Fall;2021;2021-08-25;A;4,0
4251;1214;18;19;Fall;2021;2021-08-25;B;3,0
4252;1214;32;4;Fall;2021;2021-08-25;C-;1,7
4253;1214;31;20;Fall;2021;2021-08-25;C-;1,7
4254;1214;20;11;Spring;2021;2021-01-17;C-;1,7
4255;1214;7;1;Spring;2021;2021-01-17;B+;3,3
4256;1214;9;18;Spring;2021;2021-01-17;A;4,0
4257;1214;63;40;Spring;2021;2021-01-17;B;3,0
4258;1214;6;17;Spring;2021;2021-01-17;A;4,0
4259;1214;44;38;Spring;2021;2021-01-17;C+;2,3
4260;1214;2;9;Fall;2024;2024-08-23;B;3,0
4261;1214;25;4;Fall;2024;2024-08-23;C;2,0
4262;1214;24;3;Fall;2024;2024-08-23;B+;3,3
4263;1214;5;17;Fall;2024;2024-08-23;C+;2,3
4264;1214;22;11;Fall;2024;2024-08-23;C+;2,3
4265;1214;58;8;Fall;2024;2024-08-23;C;2,0
4266;1214;8;1;Fall;2023;2023-08-22;C;2,0
4267;1214;28;28;Fall;2023;2023-08-22;A-;3,7
4268;1214;43;30;Fall;2023;2023-08-22;B;3,0
4269;1214;17;27;Fall;2023;2023-08-22;A;4,0
4270;1214;56;31;Fall;2023;2023-08-22;A-;3,7
4271;1214;45;30;Fall;2023;2023-08-22;B;3,0
4272;1214;54;31;Fall;2021;2021-08-19;D;1,0
4273;1214;37;29;Fall;2021;2021-08-19;B+;3,3
4274;1214;47;22;Fall;2021;2021-08-19;A-;3,7
4275;1214;31;20;Fall;2021;2021-08-19;D;1,0
4276;1214;20;11;Fall;2021;2021-08-19;B+;3,3
4277;1214;25;4;Fall;2021;2021-08-19;B;3,0
4278;1214;5;17;Spring;2023;2023-01-16;B+;3,3
4279;1214;40;5;Spring;2023;2023-01-16;C;2,0
4280;1214;19;27;Spring;2023;2023-01-16;D;1,0
4281;1214;41;30;Spring;2023;2023-01-16;B+;3,3
4282;1214;15;10;Spring;2023;2023-01-16;C+;2,3
4283;1214;16;10;Spring;2023;2023-01-16;B;3,0
4284;1215;17;27;Spring;2023;2023-01-29;A;4,0
4285;1215;49;7;Spring;2023;2023-01-29;B+;3,3
4286;1215;15;10;Spring;2023;2023-01-29;A-;3,7
4287;1215;2;9;Spring;2023;2023-01-29;B-;2,7
4288;1215;63;40;Spring;2023;2023-01-29;C-;1,7
4289;1215;39;37;Spring;2023;2023-01-29;B+;3,3
4290;1215;24;3;Spring;2021;2021-01-26;B;3,0
4291;1215;20;11;Spring;2021;2021-01-26;F;0,0
4292;1215;60;8;Spring;2021;2021-01-26;B;3,0
4293;1215;17;27;Spring;2021;2021-01-26;A-;3,7
4294;1215;37;29;Spring;2021;2021-01-26;A-;3,7
4295;1215;25;4;Spring;2021;2021-01-26;B+;3,3
4296;1215;38;13;Spring;2021;2021-01-26;B+;3,3
4297;1215;29;36;Spring;2021;2021-01-26;A-;3,7
4298;1215;32;4;Spring;2021;2021-01-26;A-;3,7
4299;1215;33;13;Spring;2021;2021-01-26;C;2,0
4300;1215;25;4;Spring;2021;2021-01-26;B;3,0
4301;1215;8;1;Spring;2021;2021-01-26;C;2,0
4302;1216;23;19;Fall;2021;2021-08-15;C+;2,3
4303;1216;5;17;Fall;2021;2021-08-15;B;3,0
4304;1216;20;11;Fall;2021;2021-08-15;B+;3,3
4305;1216;38;13;Fall;2021;2021-08-15;A;4,0
4306;1216;14;2;Fall;2021;2021-08-15;B-;2,7
4307;1216;45;30;Fall;2021;2021-08-15;A-;3,7
4308;1216;9;18;Spring;2021;2021-01-20;B+;3,3
4309;1216;47;22;Spring;2021;2021-01-20;C+;2,3
4310;1216;10;26;Spring;2021;2021-01-20;B;3,0
4311;1216;48;38;Spring;2021;2021-01-20;B;3,0
4312;1216;1;25;Spring;2021;2021-01-20;B;3,0
4313;1216;26;28;Spring;2021;2021-01-20;B;3,0
4314;1216;32;4;Spring;2020;2020-01-23;D;1,0
4315;1216;22;11;Spring;2020;2020-01-23;B-;2,7
4316;1216;57;24;Spring;2020;2020-01-23;B-;2,7
4317;1216;19;27;Spring;2020;2020-01-23;A-;3,7
4318;1216;28;28;Spring;2020;2020-01-23;A;4,0
4319;1216;52;23;Spring;2020;2020-01-23;C+;2,3
4320;1216;34;13;Spring;2022;2022-01-19;B-;2,7
4321;1216;20;11;Spring;2022;2022-01-19;B;3,0
4322;1216;15;10;Spring;2022;2022-01-19;A;4,0
4323;1216;26;28;Spring;2022;2022-01-19;C+;2,3
4324;1216;22;11;Spring;2022;2022-01-19;C;2,0
4325;1216;40;5;Spring;2022;2022-01-19;B+;3,3
4326;1216;56;31;Fall;2024;2024-08-18;D;1,0
4327;1216;48;38;Fall;2024;2024-08-18;B+;3,3
4328;1216;61;24;Fall;2024;2024-08-18;A-;3,7
4329;1216;25;4;Fall;2024;2024-08-18;B;3,0
4330;1216;26;28;Fall;2024;2024-08-18;B+;3,3
4331;1216;53;31;Fall;2024;2024-08-18;F;0,0
4332;1216;50;31;Fall;2023;2023-08-20;A-;3,7
4333;1216;27;20;Fall;2023;2023-08-20;C+;2,3
4334;1216;13;26;Fall;2023;2023-08-20;A;4,0
4335;1216;8;1;Fall;2023;2023-08-20;A;4,0
4336;1216;7;1;Fall;2023;2023-08-20;A;4,0
4337;1216;12;10;Fall;2023;2023-08-20;B;3,0
4338;1217;45;30;Spring;2020;2020-01-22;A;4,0
4339;1217;50;31;Spring;2020;2020-01-22;A-;3,7
4340;1217;62;40;Spring;2020;2020-01-22;B+;3,3
4341;1217;31;20;Spring;2020;2020-01-22;A-;3,7
4342;1217;14;2;Spring;2020;2020-01-22;B+;3,3
4343;1217;13;26;Spring;2023;2023-01-23;B+;3,3
4344;1217;20;11;Spring;2023;2023-01-23;B+;3,3
4345;1217;47;22;Spring;2023;2023-01-23;B-;2,7
4346;1217;21;19;Spring;2023;2023-01-23;A-;3,7
4347;1217;45;30;Spring;2023;2023-01-23;B;3,0
4348;1217;24;3;Spring;2020;2020-01-15;C;2,0
4349;1217;45;30;Spring;2020;2020-01-15;B+;3,3
4350;1217;47;22;Spring;2020;2020-01-15;B-;2,7
4351;1217;46;6;Spring;2020;2020-01-15;B;3,0
4352;1217;60;8;Spring;2020;2020-01-15;C+;2,3
4353;1217;3;33;Fall;2020;2020-08-17;B;3,0
4354;1217;22;11;Fall;2020;2020-08-17;C+;2,3
4355;1217;17;27;Fall;2020;2020-08-17;C;2,0
4356;1217;57;24;Fall;2020;2020-08-17;C+;2,3
4357;1217;10;26;Fall;2020;2020-08-17;B;3,0
4358;1217;36;21;Spring;2023;2023-01-26;A-;3,7
4359;1217;43;30;Spring;2023;2023-01-26;B;3,0
4360;1217;50;31;Spring;2023;2023-01-26;B-;2,7
4361;1217;18;19;Spring;2023;2023-01-26;C-;1,7
4362;1217;51;31;Spring;2023;2023-01-26;B+;3,3
4363;1217;42;14;Spring;2022;2022-01-26;B;3,0
4364;1217;7;1;Spring;2022;2022-01-26;A;4,0
4365;1217;29;36;Spring;2022;2022-01-26;C-;1,7
4366;1217;10;26;Spring;2022;2022-01-26;C+;2,3
4367;1217;61;24;Spring;2022;2022-01-26;C;2,0
4368;1217;3;33;Fall;2022;2022-08-20;B+;3,3
4369;1217;1;25;Fall;2022;2022-08-20;B+;3,3
4370;1217;17;27;Fall;2022;2022-08-20;A-;3,7
4371;1217;55;7;Fall;2022;2022-08-20;A-;3,7
4372;1217;48;38;Fall;2022;2022-08-20;B+;3,3
4373;1219;44;38;Fall;2024;2024-08-19;D;1,0
4374;1219;33;13;Fall;2024;2024-08-19;C+;2,3
4375;1219;20;11;Fall;2024;2024-08-19;B-;2,7
4376;1219;20;11;Fall;2021;2021-08-20;B+;3,3
4377;1219;3;33;Fall;2021;2021-08-20;B;3,0
4378;1219;12;10;Fall;2021;2021-08-20;D;1,0
4379;1219;31;20;Spring;2021;2021-01-30;D;1,0
4380;1219;35;13;Spring;2021;2021-01-30;A;4,0
4381;1219;21;19;Spring;2021;2021-01-30;C-;1,7
4382;1219;5;17;Spring;2020;2020-01-21;B-;2,7
4383;1219;3;33;Spring;2020;2020-01-21;B-;2,7
4384;1219;46;6;Spring;2020;2020-01-21;C+;2,3
4385;1219;58;8;Spring;2022;2022-01-30;C+;2,3
4386;1219;10;26;Spring;2022;2022-01-30;C;2,0
4387;1219;36;21;Spring;2022;2022-01-30;B;3,0
4388;1219;18;19;Fall;2024;2024-08-19;B;3,0
4389;1219;37;29;Fall;2024;2024-08-19;A;4,0
4390;1219;52;23;Fall;2024;2024-08-19;B;3,0
4391;1219;51;31;Fall;2020;2020-08-25;C+;2,3
4392;1219;57;24;Fall;2020;2020-08-25;B;3,0
4393;1219;35;13;Fall;2020;2020-08-25;C+;2,3
4394;1219;22;11;Spring;2022;2022-01-16;B+;3,3
4395;1219;44;38;Spring;2022;2022-01-16;C-;1,7
4396;1219;58;8;Spring;2022;2022-01-16;B;3,0
4397;1221;53;31;Spring;2021;2021-01-19;B+;3,3
4398;1221;41;30;Spring;2021;2021-01-19;B;3,0
4399;1221;49;7;Spring;2021;2021-01-19;A-;3,7
4400;1221;15;10;Spring;2021;2021-01-19;A-;3,7
4401;1221;22;11;Fall;2020;2020-08-27;A;4,0
4402;1221;16;10;Fall;2020;2020-08-27;C;2,0
4403;1221;27;20;Fall;2020;2020-08-27;A;4,0
4404;1221;49;7;Fall;2020;2020-08-27;A;4,0
4405;1221;48;38;Fall;2023;2023-08-26;A-;3,7
4406;1221;31;20;Fall;2023;2023-08-26;C;2,0
4407;1221;60;8;Fall;2023;2023-08-26;A;4,0
4408;1221;8;1;Fall;2023;2023-08-26;A-;3,7
4409;1221;50;31;Fall;2023;2023-08-29;B+;3,3
4410;1221;43;30;Fall;2023;2023-08-29;A-;3,7
4411;1221;35;13;Fall;2023;2023-08-29;B;3,0
4412;1221;30;28;Fall;2023;2023-08-29;C+;2,3
4413;1221;58;8;Spring;2023;2023-01-26;A;4,0
4414;1221;56;31;Spring;2023;2023-01-26;A;4,0
4415;1221;40;5;Spring;2023;2023-01-26;A-;3,7
4416;1221;6;17;Spring;2023;2023-01-26;C-;1,7
4417;1221;1;25;Spring;2020;2020-01-16;C;2,0
4418;1221;7;1;Spring;2020;2020-01-16;C;2,0
4419;1221;63;40;Spring;2020;2020-01-16;A;4,0
4420;1221;60;8;Spring;2020;2020-01-16;D;1,0
4421;1222;55;7;Spring;2022;2022-01-29;B-;2,7
4422;1222;2;9;Spring;2022;2022-01-29;A-;3,7
4423;1222;39;37;Spring;2022;2022-01-29;B;3,0
4424;1222;59;24;Spring;2022;2022-01-29;A-;3,7
4425;1222;9;18;Spring;2022;2022-01-29;A;4,0
4426;1222;31;20;Spring;2022;2022-01-29;B-;2,7
4427;1222;2;9;Spring;2023;2023-01-29;B-;2,7
4428;1222;23;19;Spring;2023;2023-01-29;A;4,0
4429;1222;20;11;Spring;2023;2023-01-29;C+;2,3
4430;1222;57;24;Spring;2023;2023-01-29;A;4,0
4431;1222;12;10;Spring;2023;2023-01-29;B;3,0
4432;1222;41;30;Spring;2023;2023-01-29;A;4,0
4433;1222;60;8;Fall;2023;2023-08-19;B+;3,3
4434;1222;34;13;Fall;2023;2023-08-19;B;3,0
4435;1222;30;28;Fall;2023;2023-08-19;A-;3,7
4436;1222;7;1;Fall;2023;2023-08-19;F;0,0
4437;1222;42;14;Fall;2023;2023-08-19;C;2,0
4438;1222;37;29;Fall;2023;2023-08-19;B+;3,3
4439;1223;22;11;Fall;2022;2022-08-26;A;4,0
4440;1223;5;17;Fall;2022;2022-08-26;B-;2,7
4441;1223;34;13;Fall;2022;2022-08-26;F;0,0
4442;1223;64;40;Fall;2022;2022-08-26;B-;2,7
4443;1223;13;26;Fall;2022;2022-08-26;C+;2,3
4444;1223;30;28;Fall;2022;2022-08-26;A-;3,7
4445;1223;9;18;Spring;2024;2024-01-26;B+;3,3
4446;1223;35;13;Spring;2024;2024-01-26;C-;1,7
4447;1223;54;31;Spring;2024;2024-01-26;A;4,0
4448;1223;50;31;Spring;2024;2024-01-26;C;2,0
4449;1223;44;38;Spring;2024;2024-01-26;C-;1,7
4450;1223;31;20;Spring;2024;2024-01-26;C-;1,7
4451;1223;11;26;Spring;2021;2021-01-25;A;4,0
4452;1223;42;14;Spring;2021;2021-01-25;B+;3,3
4453;1223;19;27;Spring;2021;2021-01-25;A-;3,7
4454;1223;43;30;Spring;2021;2021-01-25;C+;2,3
4455;1223;35;13;Spring;2021;2021-01-25;B+;3,3
4456;1223;39;37;Spring;2021;2021-01-25;B+;3,3
4457;1223;53;31;Spring;2021;2021-01-26;F;0,0
4458;1223;23;19;Spring;2021;2021-01-26;B-;2,7
4459;1223;17;27;Spring;2021;2021-01-26;B;3,0
4460;1223;22;11;Spring;2021;2021-01-26;B+;3,3
4461;1223;11;26;Spring;2021;2021-01-26;C;2,0
4462;1223;62;40;Spring;2021;2021-01-26;A-;3,7
4463;1223;29;36;Spring;2021;2021-01-26;A;4,0
4464;1223;47;22;Spring;2021;2021-01-26;C-;1,7
4465;1223;19;27;Spring;2021;2021-01-26;C-;1,7
4466;1223;51;31;Spring;2021;2021-01-26;B;3,0
4467;1223;6;17;Spring;2021;2021-01-26;A;4,0
4468;1223;31;20;Spring;2021;2021-01-26;C+;2,3
4469;1224;59;24;Spring;2022;2022-01-18;B+;3,3
4470;1224;4;17;Spring;2022;2022-01-18;A-;3,7
4471;1224;24;3;Spring;2022;2022-01-18;C;2,0
4472;1224;40;5;Spring;2022;2022-01-18;A-;3,7
4473;1224;21;19;Spring;2022;2022-01-17;C;2,0
4474;1224;7;1;Spring;2022;2022-01-17;D;1,0
4475;1224;40;5;Spring;2022;2022-01-17;B;3,0
4476;1224;58;8;Spring;2022;2022-01-17;A-;3,7
4477;1224;18;19;Spring;2024;2024-01-15;C+;2,3
4478;1224;15;10;Spring;2024;2024-01-15;C-;1,7
4479;1224;56;31;Spring;2024;2024-01-15;B;3,0
4480;1224;19;27;Spring;2024;2024-01-15;A-;3,7
4481;1224;9;18;Spring;2024;2024-01-19;C;2,0
4482;1224;13;26;Spring;2024;2024-01-19;C;2,0
4483;1224;64;40;Spring;2024;2024-01-19;A;4,0
4484;1224;11;26;Spring;2024;2024-01-19;A;4,0
4485;1224;60;8;Fall;2021;2021-08-27;A;4,0
4486;1224;44;38;Fall;2021;2021-08-27;A;4,0
4487;1224;1;25;Fall;2021;2021-08-27;C;2,0
4488;1224;53;31;Fall;2021;2021-08-27;B+;3,3
4489;1225;31;20;Spring;2024;2024-01-18;B-;2,7
4490;1225;11;26;Spring;2024;2024-01-18;C;2,0
4491;1225;46;6;Spring;2024;2024-01-18;B;3,0
4492;1225;30;28;Spring;2024;2024-01-18;B+;3,3
4493;1225;43;30;Spring;2024;2024-01-30;C-;1,7
4494;1225;42;14;Spring;2024;2024-01-30;B;3,0
4495;1225;48;38;Spring;2024;2024-01-30;A-;3,7
4496;1225;2;9;Spring;2024;2024-01-30;A-;3,7
4497;1225;37;29;Spring;2024;2024-01-20;A;4,0
4498;1225;53;31;Spring;2024;2024-01-20;B;3,0
4499;1225;58;8;Spring;2024;2024-01-20;A;4,0
4500;1225;40;5;Spring;2024;2024-01-20;B+;3,3
4501;1225;10;26;Fall;2021;2021-08-15;A-;3,7
4502;1225;28;28;Fall;2021;2021-08-15;C;2,0
4503;1225;54;31;Fall;2021;2021-08-15;C;2,0
4504;1225;30;28;Fall;2021;2021-08-15;B-;2,7
4505;1225;23;19;Spring;2022;2022-01-27;A;4,0
4506;1225;38;13;Spring;2022;2022-01-27;A;4,0
4507;1225;48;38;Spring;2022;2022-01-27;B-;2,7
4508;1225;26;28;Spring;2022;2022-01-27;D;1,0
4509;1225;24;3;Spring;2023;2023-01-21;C;2,0
4510;1225;47;22;Spring;2023;2023-01-21;B-;2,7
4511;1225;49;7;Spring;2023;2023-01-21;B;3,0
4512;1225;12;10;Spring;2023;2023-01-21;C;2,0
4513;1225;61;24;Spring;2021;2021-01-15;A-;3,7
4514;1225;31;20;Spring;2021;2021-01-15;A;4,0
4515;1225;17;27;Spring;2021;2021-01-15;B;3,0
4516;1225;48;38;Spring;2021;2021-01-15;B+;3,3
4517;1226;2;9;Fall;2021;2021-08-16;A;4,0
4518;1226;21;19;Fall;2021;2021-08-16;C-;1,7
4519;1226;11;26;Fall;2021;2021-08-16;A;4,0
4520;1226;20;11;Fall;2021;2021-08-16;B;3,0
4521;1226;9;18;Fall;2021;2021-08-16;B-;2,7
4522;1226;46;6;Fall;2021;2021-08-16;B-;2,7
4523;1226;31;20;Spring;2021;2021-01-16;A;4,0
4524;1226;47;22;Spring;2021;2021-01-16;A-;3,7
4525;1226;59;24;Spring;2021;2021-01-16;D;1,0
4526;1226;54;31;Spring;2021;2021-01-16;A-;3,7
4527;1226;34;13;Spring;2021;2021-01-16;A-;3,7
4528;1226;64;40;Spring;2021;2021-01-16;B;3,0
4529;1226;60;8;Spring;2024;2024-01-18;B+;3,3
4530;1226;62;40;Spring;2024;2024-01-18;B+;3,3
4531;1226;17;27;Spring;2024;2024-01-18;C+;2,3
4532;1226;21;19;Spring;2024;2024-01-18;B-;2,7
4533;1226;19;27;Spring;2024;2024-01-18;D;1,0
4534;1226;58;8;Spring;2024;2024-01-18;B;3,0
4535;1226;20;11;Spring;2023;2023-01-16;B-;2,7
4536;1226;63;40;Spring;2023;2023-01-16;B+;3,3
4537;1226;47;22;Spring;2023;2023-01-16;B-;2,7
4538;1226;9;18;Spring;2023;2023-01-16;B;3,0
4539;1226;26;28;Spring;2023;2023-01-16;B+;3,3
4540;1226;8;1;Spring;2023;2023-01-16;B+;3,3
4541;1226;55;7;Spring;2024;2024-01-30;F;0,0
4542;1226;46;6;Spring;2024;2024-01-30;B-;2,7
4543;1226;48;38;Spring;2024;2024-01-30;A-;3,7
4544;1226;60;8;Spring;2024;2024-01-30;B+;3,3
4545;1226;23;19;Spring;2024;2024-01-30;B+;3,3
4546;1226;27;20;Spring;2024;2024-01-30;A-;3,7
4547;1227;4;17;Fall;2020;2020-08-21;A;4,0
4548;1227;47;22;Fall;2020;2020-08-21;B;3,0
4549;1227;22;11;Fall;2020;2020-08-21;B;3,0
4550;1227;40;5;Fall;2020;2020-08-21;B-;2,7
4551;1227;49;7;Fall;2020;2020-08-21;C+;2,3
4552;1227;14;2;Fall;2020;2020-08-21;B;3,0
4553;1227;53;31;Spring;2023;2023-01-24;B;3,0
4554;1227;57;24;Spring;2023;2023-01-24;A-;3,7
4555;1227;33;13;Spring;2023;2023-01-24;C-;1,7
4556;1227;35;13;Spring;2023;2023-01-24;A;4,0
4557;1227;1;25;Spring;2023;2023-01-24;A;4,0
4558;1227;54;31;Spring;2023;2023-01-24;B-;2,7
4559;1227;5;17;Fall;2023;2023-08-23;B-;2,7
4560;1227;16;10;Fall;2023;2023-08-23;C;2,0
4561;1227;36;21;Fall;2023;2023-08-23;A;4,0
4562;1227;32;4;Fall;2023;2023-08-23;B;3,0
4563;1227;2;9;Fall;2023;2023-08-23;B;3,0
4564;1227;42;14;Fall;2023;2023-08-23;C+;2,3
4565;1227;9;18;Spring;2020;2020-01-21;B;3,0
4566;1227;55;7;Spring;2020;2020-01-21;C;2,0
4567;1227;49;7;Spring;2020;2020-01-21;B-;2,7
4568;1227;13;26;Spring;2020;2020-01-21;B;3,0
4569;1227;53;31;Spring;2020;2020-01-21;B;3,0
4570;1227;61;24;Spring;2020;2020-01-21;A;4,0
4571;1227;42;14;Fall;2022;2022-08-15;C;2,0
4572;1227;10;26;Fall;2022;2022-08-15;A-;3,7
4573;1227;33;13;Fall;2022;2022-08-15;C+;2,3
4574;1227;25;4;Fall;2022;2022-08-15;C+;2,3
4575;1227;19;27;Fall;2022;2022-08-15;B;3,0
4576;1227;9;18;Fall;2022;2022-08-15;A;4,0
4577;1227;64;40;Spring;2020;2020-01-28;B-;2,7
4578;1227;60;8;Spring;2020;2020-01-28;C+;2,3
4579;1227;49;7;Spring;2020;2020-01-28;F;0,0
4580;1227;57;24;Spring;2020;2020-01-28;A;4,0
4581;1227;8;1;Spring;2020;2020-01-28;B+;3,3
4582;1227;44;38;Spring;2020;2020-01-28;B;3,0
4583;1227;29;36;Spring;2021;2021-01-16;C-;1,7
4584;1227;42;14;Spring;2021;2021-01-16;A-;3,7
4585;1227;59;24;Spring;2021;2021-01-16;C-;1,7
4586;1227;33;13;Spring;2021;2021-01-16;C;2,0
4587;1227;16;10;Spring;2021;2021-01-16;B-;2,7
4588;1227;6;17;Spring;2021;2021-01-16;B;3,0
4589;1227;63;40;Fall;2023;2023-08-28;B+;3,3
4590;1227;15;10;Fall;2023;2023-08-28;B;3,0
4591;1227;37;29;Fall;2023;2023-08-28;B;3,0
4592;1227;20;11;Fall;2023;2023-08-28;B+;3,3
4593;1227;27;20;Fall;2023;2023-08-28;A;4,0
4594;1227;7;1;Fall;2023;2023-08-28;A-;3,7
4595;1229;30;28;Fall;2024;2024-08-28;F;0,0
4596;1229;13;26;Fall;2024;2024-08-28;B+;3,3
4597;1229;24;3;Fall;2024;2024-08-28;B;3,0
4598;1229;17;27;Fall;2024;2024-08-28;A;4,0
4599;1229;49;7;Fall;2024;2024-08-28;C-;1,7
4600;1229;18;19;Fall;2024;2024-08-28;A;4,0
4601;1229;60;8;Spring;2021;2021-01-20;B+;3,3
4602;1229;53;31;Spring;2021;2021-01-20;B+;3,3
4603;1229;40;5;Spring;2021;2021-01-20;A;4,0
4604;1229;54;31;Spring;2021;2021-01-20;A;4,0
4605;1229;59;24;Spring;2021;2021-01-20;C;2,0
4606;1229;36;21;Spring;2021;2021-01-20;C+;2,3
4607;1229;29;36;Spring;2022;2022-01-17;B-;2,7
4608;1229;40;5;Spring;2022;2022-01-17;B+;3,3
4609;1229;24;3;Spring;2022;2022-01-17;B+;3,3
4610;1229;28;28;Spring;2022;2022-01-17;C+;2,3
4611;1229;34;13;Spring;2022;2022-01-17;A-;3,7
4612;1229;59;24;Spring;2022;2022-01-17;B+;3,3
4613;1229;19;27;Fall;2021;2021-08-18;A-;3,7
4614;1229;13;26;Fall;2021;2021-08-18;A;4,0
4615;1229;4;17;Fall;2021;2021-08-18;B-;2,7
4616;1229;60;8;Fall;2021;2021-08-18;A;4,0
4617;1229;5;17;Fall;2021;2021-08-18;C-;1,7
4618;1229;32;4;Fall;2021;2021-08-18;C+;2,3
4619;1230;38;13;Fall;2021;2021-08-16;B-;2,7
4620;1230;12;10;Fall;2021;2021-08-16;A-;3,7
4621;1230;13;26;Fall;2021;2021-08-16;C+;2,3
4622;1230;61;24;Fall;2021;2021-08-16;A;4,0
4623;1230;17;27;Fall;2021;2021-08-16;B;3,0
4624;1230;46;6;Fall;2021;2021-08-16;C+;2,3
4625;1230;10;26;Spring;2021;2021-01-28;A-;3,7
4626;1230;51;31;Spring;2021;2021-01-28;B+;3,3
4627;1230;39;37;Spring;2021;2021-01-28;B-;2,7
4628;1230;34;13;Spring;2021;2021-01-28;B+;3,3
4629;1230;37;29;Spring;2021;2021-01-28;C+;2,3
4630;1230;20;11;Spring;2021;2021-01-28;B;3,0
4631;1230;38;13;Spring;2020;2020-01-20;C+;2,3
4632;1230;61;24;Spring;2020;2020-01-20;A;4,0
4633;1230;57;24;Spring;2020;2020-01-20;B-;2,7
4634;1230;27;20;Spring;2020;2020-01-20;C-;1,7
4635;1230;20;11;Spring;2020;2020-01-20;A;4,0
4636;1230;54;31;Spring;2020;2020-01-20;B-;2,7
4637;1230;24;3;Fall;2023;2023-08-30;C-;1,7
4638;1230;64;40;Fall;2023;2023-08-30;A-;3,7
