customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile
4035;425;54;8959,11;2023-04-02;2023-09-28;61;60,85;208,00;0,41;0,35;True;Социальные сети;Одежда;2023-08;Потерянные
4036;499;37;9683,27;2023-04-02;2023-09-28;127;22,18;308,08;0,40;-0,67;True;Органика;Электроника;2023-08;Лояльные
4037;364;27;11374,77;2023-04-02;2023-09-28;220;172,61;93,61;0,83;0,23;False;Органика;Книги;2023-08;Рискующие
4038;630;28;1813,79;2023-04-02;2023-09-28;570;120,26;121,30;-0,30;0,96;False;Органика;Спорт;2023-08;Новые
4039;199;40;12506,48;2023-04-03;2023-09-28;77;180,91;113,96;0,12;-0,85;False;Email;Электроника;2023-08;Новые
4040;413;34;10599,02;2023-04-03;2023-09-28;279;139,23;267,28;0,24;-0,02;False;Контекстная реклама;Книги;2023-08;Лояльные
4041;339;32;8681,26;2023-04-03;2023-09-28;255;194,35;157,72;0,96;0,47;False;Социальные сети;Книги;2023-08;Новые
4042;429;15;13351,54;2023-04-03;2023-09-29;301;104,43;133,20;-0,38;-0,91;False;Email;Электроника;2023-08;Чемпионы
4043;139;44;10519,58;2023-04-03;2023-09-29;694;129,55;269,69;0,91;0,56;True;Рефералы;Спорт;2023-08;Новые
4044;542;17;3065,41;2023-04-03;2023-09-29;514;117,38;323,62;-0,70;0,96;False;Социальные сети;Электроника;2023-08;Рискующие
4045;57;33;6474,69;2023-04-03;2023-09-29;357;99,43;186,29;0,53;-0,82;False;Контекстная реклама;Книги;2023-08;Потенциальные
4046;232;47;7435,94;2023-04-03;2023-09-29;209;169,96;265,03;0,27;0,64;True;Рефералы;Электроника;2023-08;Потерянные
4047;435;46;875,50;2023-04-03;2023-09-29;694;130,68;111,40;0,63;-0,24;False;Социальные сети;Электроника;2023-08;Потерянные
4048;384;52;14321,83;2023-04-04;2023-09-29;52;161,26;379,26;-0,94;-0,71;False;Контекстная реклама;Книги;2023-08;Потерянные
4049;560;54;1972,23;2023-04-04;2023-09-29;635;158,34;187,81;-0,84;-0,01;True;Органика;Одежда;2023-08;Чемпионы
4050;194;16;10477,05;2023-04-04;2023-09-30;399;42,25;399,20;-0,86;-0,86;False;Контекстная реклама;Спорт;2023-08;Потенциальные
4051;534;29;7618,15;2023-04-04;2023-09-30;274;131,78;393,15;0,19;0,04;True;Социальные сети;Книги;2023-08;Потенциальные
4052;518;9;433,20;2023-04-04;2023-09-30;189;43,93;329,22;0,21;-0,96;True;Контекстная реклама;Одежда;2023-08;Рискующие
4053;185;33;13874,97;2023-04-04;2023-09-30;402;118,75;86,42;0,81;0,46;True;Социальные сети;Электроника;2023-08;Потерянные
4054;292;49;12784,96;2023-04-04;2023-09-30;314;137,10;253,91;-0,06;-0,02;False;Социальные сети;Одежда;2023-08;Рискующие
4055;335;29;7887,66;2023-04-04;2023-09-30;550;199,46;107,79;-0,86;-0,08;False;Контекстная реклама;Книги;2023-08;Рискующие
4056;116;13;3472,69;2023-04-04;2023-09-30;479;10,96;366,44;-0,58;-0,61;False;Контекстная реклама;Книги;2023-08;Рискующие
4057;49;21;1868,26;2023-04-05;2023-09-30;676;22,79;332,68;-0,98;-0,28;False;Рефералы;Электроника;2023-08;Потерянные
4058;82;21;5482,72;2023-04-05;2023-10-01;651;20,02;391,15;0,55;-0,64;True;Рефералы;Книги;2023-08;Чемпионы
4059;333;5;3868,65;2023-04-05;2023-10-01;610;82,68;274,68;0,63;0,47;True;Email;Дом и сад;2023-08;Рискующие
4060;557;10;7625,03;2023-04-05;2023-10-01;165;165,21;247,10;1,00;-0,60;False;Социальные сети;Одежда;2023-08;Чемпионы
4061;335;6;14497,82;2023-04-05;2023-10-01;125;169,59;246,07;-0,18;0,23;False;Рефералы;Дом и сад;2023-08;Новые
4062;532;51;8645,55;2023-04-05;2023-10-01;148;148,71;203,66;-0,96;-0,44;False;Email;Дом и сад;2023-08;Потенциальные
4063;221;13;13354,47;2023-04-05;2023-10-01;403;179,89;229,98;-0,53;0,31;True;Социальные сети;Одежда;2023-08;Потерянные
4064;635;1;9780,64;2023-04-05;2023-10-01;303;67,96;283,33;0,18;0,08;False;Email;Книги;2023-08;Новые
4065;323;20;7154,94;2023-04-05;2023-10-01;206;22,19;378,54;0,92;-0,15;True;Рефералы;Одежда;2023-08;Новые
4066;3;47;12826,38;2023-04-06;2023-10-01;306;16,34;270,68;-0,79;0,35;True;Email;Электроника;2023-08;Лояльные
4067;206;46;7096,95;2023-04-06;2023-10-02;167;171,17;354,28;-0,76;-0,17;False;Контекстная реклама;Дом и сад;2023-08;Потерянные
4068;40;8;13035,99;2023-04-06;2023-10-02;161;147,44;356,09;0,40;0,64;False;Email;Дом и сад;2023-08;Новые
4069;59;10;4409,07;2023-04-06;2023-10-02;73;141,23;246,03;0,33;0,46;True;Органика;Книги;2023-08;Новые
4070;574;9;1975,76;2023-04-06;2023-10-02;152;71,24;191,19;-0,50;0,08;False;Органика;Одежда;2023-08;Лояльные
4071;507;49;12836,95;2023-04-06;2023-10-02;165;79,08;284,66;0,63;0,75;False;Email;Спорт;2023-08;Потерянные
4072;572;41;8831,86;2023-04-06;2023-10-02;396;191,83;222,68;-0,74;0,66;True;Органика;Книги;2023-08;Новые
4073;122;3;13341,93;2023-04-06;2023-10-02;402;17,44;106,06;0,85;0,06;False;Email;Книги;2023-08;Лояльные
4074;479;11;14070,52;2023-04-07;2023-10-02;155;155,88;200,90;-0,60;-0,86;True;Email;Книги;2023-08;Чемпионы
4075;619;12;851,74;2023-04-07;2023-10-03;468;65,38;398,10;-0,84;0,13;False;Email;Одежда;2023-08;Потенциальные
4076;96;10;7539,49;2023-04-07;2023-10-03;605;12,62;95,52;-0,32;-0,29;False;Органика;Книги;2023-08;Рискующие
4077;414;25;5655,72;2023-04-07;2023-10-03;80;149,80;302,93;-0,62;0,08;True;Социальные сети;Электроника;2023-08;Новые
4078;235;49;9406,58;2023-04-07;2023-10-03;166;69,53;349,18;0,05;0,29;False;Email;Электроника;2023-08;Чемпионы
4079;62;49;11914,19;2023-04-07;2023-10-03;187;145,82;287,59;0,37;0,29;True;Email;Дом и сад;2023-08;Потенциальные
4080;256;25;4244,82;2023-04-07;2023-10-03;85;142,99;262,32;-0,02;0,35;True;Контекстная реклама;Дом и сад;2023-08;Чемпионы
4081;561;11;8374,14;2023-04-07;2023-10-03;622;109,28;306,42;0,32;0,36;False;Контекстная реклама;Одежда;2023-08;Лояльные
4082;348;54;10645,49;2023-04-07;2023-10-03;457;156,59;217,39;-0,27;-0,78;True;Рефералы;Спорт;2023-08;Чемпионы
4083;124;36;2059,74;2023-04-08;2023-10-04;472;118,30;109,24;-0,94;-0,62;True;Органика;Дом и сад;2023-08;Новые
4084;482;39;12220,30;2023-04-08;2023-10-04;355;60,89;387,96;0,95;0,26;False;Социальные сети;Дом и сад;2023-08;Новые
4085;317;53;9111,34;2023-04-08;2023-10-04;669;148,15;218,34;0,64;-0,18;False;Email;Дом и сад;2023-08;Потерянные
4086;504;26;14245,58;2023-04-08;2023-10-04;667;119,88;292,92;-0,85;0,53;False;Email;Дом и сад;2023-08;Рискующие
4087;48;14;5125,96;2023-04-08;2023-10-04;109;7,48;250,02;-0,10;-0,75;False;Органика;Книги;2023-08;Рискующие
4088;409;39;1666,78;2023-04-08;2023-10-04;503;180,82;97,50;0,27;-0,62;False;Рефералы;Дом и сад;2023-08;Новые
4089;136;40;7622,19;2023-04-08;2023-10-04;406;111,40;384,88;-0,62;0,12;False;Рефералы;Одежда;2023-08;Чемпионы
4090;201;1;1332,87;2023-04-08;2023-10-04;362;174,38;333,61;0,16;0,00;True;Контекстная реклама;Книги;2023-08;Потерянные
4091;250;54;14544,42;2023-04-08;2023-10-04;204;177,13;127,71;0,07;-0,47;False;Органика;Книги;2023-08;Потерянные
4092;314;4;628,34;2023-04-09;2023-10-05;686;91,77;394,13;-0,58;-0,18;True;Рефералы;Одежда;2023-08;Новые
4093;368;30;11314,88;2023-04-09;2023-10-05;470;103,99;315,81;-0,72;-0,93;False;Рефералы;Спорт;2023-08;Чемпионы
4094;429;12;7900,28;2023-04-09;2023-10-05;155;86,07;231,14;0,52;-0,93;False;Социальные сети;Дом и сад;2023-08;Новые
4095;480;35;5560,88;2023-04-09;2023-10-05;248;92,64;275,64;-0,35;-0,81;False;Контекстная реклама;Электроника;2023-08;Потенциальные
4096;314;13;1034,34;2023-04-09;2023-10-05;307;179,55;114,16;-0,51;0,15;False;Контекстная реклама;Спорт;2023-08;Чемпионы
4097;500;52;9351,40;2023-04-09;2023-10-05;514;158,69;259,33;0,48;0,73;False;Контекстная реклама;Дом и сад;2023-08;Лояльные
4098;355;31;8799,04;2023-04-09;2023-10-05;624;29,67;103,57;0,47;-0,48;False;Рефералы;Электроника;2023-08;Лояльные
4099;485;38;4249,20;2023-04-09;2023-10-05;170;124,01;254,35;-0,45;-0,93;False;Email;Книги;2023-08;Рискующие
4100;211;43;13657,81;2023-04-09;2023-10-06;636;199,20;256,86;0,75;0,42;False;Рефералы;Книги;2023-08;Потенциальные
4101;44;23;4596,44;2023-04-10;2023-10-06;139;121,13;359,82;0,38;0,71;True;Рефералы;Книги;2023-08;Лояльные
4102;541;4;6773,39;2023-04-10;2023-10-06;81;158,24;312,02;-0,31;-0,72;False;Органика;Дом и сад;2023-08;Новые
4103;571;52;8179,25;2023-04-10;2023-10-06;644;154,97;159,86;-0,15;-0,23;False;Контекстная реклама;Одежда;2023-08;Лояльные
4104;583;16;1548,47;2023-04-10;2023-10-06;642;73,31;364,30;0,45;-0,68;False;Контекстная реклама;Книги;2023-08;Новые
4105;92;7;13985,82;2023-04-10;2023-10-06;683;77,51;263,44;-0,58;-0,79;False;Социальные сети;Книги;2023-08;Потенциальные
4106;265;22;5649,32;2023-04-10;2023-10-06;348;146,19;274,04;-0,06;0,30;True;Контекстная реклама;Книги;2023-08;Потерянные
4107;220;29;1257,65;2023-04-10;2023-10-06;228;102,50;134,07;0,31;0,94;False;Рефералы;Дом и сад;2023-08;Потерянные
4108;442;11;5840,00;2023-04-10;2023-10-07;75;116,26;354,49;0,08;0,36;True;Органика;Электроника;2023-08;Потерянные
4109;401;33;9023,03;2023-04-10;2023-10-07;534;144,02;377,91;0,22;0,97;False;Социальные сети;Спорт;2023-08;Рискующие
4110;400;29;7729,11;2023-04-11;2023-10-07;569;156,63;328,00;0,09;-0,13;False;Рефералы;Книги;2023-08;Потерянные
4111;576;39;10433,40;2023-04-11;2023-10-07;543;57,95;381,04;-0,60;0,80;True;Рефералы;Спорт;2023-08;Лояльные
4112;490;12;879,48;2023-04-11;2023-10-07;46;33,62;176,74;-0,18;-0,59;False;Социальные сети;Одежда;2023-08;Рискующие
4113;485;7;4303,88;2023-04-11;2023-10-07;344;61,90;355,56;0,06;-0,76;False;Рефералы;Одежда;2023-08;Потерянные
4114;470;39;12297,50;2023-04-11;2023-10-07;465;103,97;236,45;0,56;0,41;False;Рефералы;Одежда;2023-08;Потерянные
4115;574;42;1244,41;2023-04-11;2023-10-07;417;71,72;132,45;0,31;-0,26;False;Органика;Книги;2023-08;Потенциальные
4116;445;48;12839,52;2023-04-11;2023-10-07;106;115,83;294,02;-0,15;-0,36;True;Органика;Спорт;2023-08;Чемпионы
4117;269;26;1423,85;2023-04-11;2023-10-08;400;15,43;298,92;0,95;0,34;True;Органика;Электроника;2023-08;Потерянные
4118;267;40;12525,09;2023-04-11;2023-10-08;194;104,40;171,82;-0,78;-0,33;False;Контекстная реклама;Дом и сад;2023-08;Потенциальные
4119;54;9;5443,79;2023-04-12;2023-10-08;638;76,76;88,80;-0,59;0,15;True;Социальные сети;Спорт;2023-08;Потенциальные
4120;528;41;9202,53;2023-04-12;2023-10-08;646;109,26;143,95;-0,32;-0,40;False;Органика;Дом и сад;2023-08;Потенциальные
4121;520;34;2335,66;2023-04-12;2023-10-08;53;87,39;207,93;-0,54;0,57;False;Рефералы;Спорт;2023-08;Чемпионы
4122;616;45;1039,22;2023-04-12;2023-10-08;64;60,42;133,62;0,25;-0,38;False;Контекстная реклама;Книги;2023-08;Чемпионы
4123;59;13;3278,28;2023-04-12;2023-10-08;543;181,30;142,09;-0,92;0,07;False;Социальные сети;Электроника;2023-08;Потенциальные
4124;40;36;1961,41;2023-04-12;2023-10-08;490;41,03;205,25;-0,65;-0,95;False;Органика;Книги;2023-08;Чемпионы
4125;237;25;4720,47;2023-04-12;2023-10-09;167;137,87;387,77;-0,41;0,58;False;Органика;Одежда;2023-08;Новые
4126;386;24;7740,03;2023-04-12;2023-10-09;603;185,31;324,56;0,37;0,24;False;Социальные сети;Электроника;2023-08;Потенциальные
4127;606;44;8851,95;2023-04-13;2023-10-09;600;110,04;182,32;0,75;-0,62;True;Органика;Спорт;2023-08;Потерянные
4128;300;17;11858,53;2023-04-13;2023-10-09;294;175,90;384,51;0,60;-0,57;True;Социальные сети;Книги;2023-08;Лояльные
4129;395;2;9860,79;2023-04-13;2023-10-09;362;29,35;286,61;-0,64;-0,48;False;Социальные сети;Дом и сад;2023-08;Новые
4130;207;13;9150,94;2023-04-13;2023-10-09;217;101,29;225,74;0,13;0,15;False;Рефералы;Книги;2023-08;Потенциальные
4131;336;31;6206,14;2023-04-13;2023-10-09;92;94,12;229,86;-0,94;0,10;True;Социальные сети;Книги;2023-08;Лояльные
4132;593;29;7133,44;2023-04-13;2023-10-09;308;6,58;211,44;-0,38;-0,45;False;Email;Спорт;2023-08;Потерянные
4133;514;50;6247,09;2023-04-13;2023-10-10;571;91,44;154,56;0,61;0,39;False;Органика;Спорт;2023-08;Лояльные
4134;178;28;12640,38;2023-04-13;2023-10-10;200;76,96;203,72;-0,09;0,78;False;Рефералы;Одежда;2023-08;Рискующие
4135;396;27;3488,51;2023-04-13;2023-10-10;532;135,61;248,93;-0,70;-0,91;True;Контекстная реклама;Электроника;2023-08;Рискующие
4136;371;15;135,53;2023-04-14;2023-10-10;562;187,97;248,97;-0,12;-0,17;True;Email;Книги;2023-08;Лояльные
4137;318;31;9787,23;2023-04-14;2023-10-10;328;21,73;323,76;-0,60;0,19;False;Социальные сети;Дом и сад;2023-08;Потенциальные
4138;369;40;3076,81;2023-04-14;2023-10-10;230;68,86;194,82;-0,21;0,17;True;Контекстная реклама;Спорт;2023-08;Потенциальные
4139;384;15;13357,22;2023-04-14;2023-10-10;164;91,59;309,38;-0,02;-0,96;False;Контекстная реклама;Спорт;2023-08;Потенциальные
4140;62;33;12892,74;2023-04-14;2023-10-10;301;93,76;264,99;-0,30;-0,58;False;Контекстная реклама;Одежда;2023-08;Потенциальные
4141;505;20;1197,07;2023-04-14;2023-10-10;564;156,09;387,79;0,87;-0,88;True;Контекстная реклама;Электроника;2023-08;Лояльные
4142;239;42;1640,51;2023-04-14;2023-10-11;471;91,46;203,29;0,13;0,14;False;Рефералы;Одежда;2023-08;Потерянные
4143;195;12;7452,82;2023-04-14;2023-10-11;116;10,30;368,39;0,69;0,29;False;Рефералы;Спорт;2023-08;Чемпионы
4144;222;37;9157,88;2023-04-14;2023-10-11;60;143,47;342,61;0,52;-0,68;True;Контекстная реклама;Дом и сад;2023-08;Чемпионы
4145;61;9;4159,88;2023-04-15;2023-10-11;150;177,54;284,05;0,32;-0,33;True;Email;Одежда;2023-08;Потерянные
4146;129;23;10766,13;2023-04-15;2023-10-11;98;105,21;289,44;-0,01;-0,34;False;Органика;Книги;2023-08;Потерянные
4147;156;8;8943,99;2023-04-15;2023-10-11;675;118,32;107,09;-1,00;0,64;False;Органика;Спорт;2023-08;Потенциальные
4148;378;32;4906,12;2023-04-15;2023-10-11;525;36,77;384,07;0,23;-0,61;False;Рефералы;Спорт;2023-08;Рискующие
4149;622;48;429,30;2023-04-15;2023-10-11;175;48,03;114,22;-0,29;0,10;False;Email;Одежда;2023-08;Лояльные
4150;586;14;11264,75;2023-04-15;2023-10-12;362;50,86;260,23;-0,76;0,57;False;Email;Дом и сад;2023-08;Чемпионы
4151;437;27;3260,57;2023-04-15;2023-10-12;510;88,99;185,62;-0,11;0,66;True;Социальные сети;Одежда;2023-08;Потерянные
4152;207;25;12525,38;2023-04-15;2023-10-12;292;185,99;217,55;0,47;0,33;True;Рефералы;Дом и сад;2023-08;Лояльные
4153;388;13;6333,34;2023-04-15;2023-10-12;322;106,75;275,26;0,92;-0,40;True;Email;Спорт;2023-08;Рискующие
4154;480;21;8677,31;2023-04-16;2023-10-12;458;42,46;370,83;-0,25;0,65;False;Email;Одежда;2023-08;Потерянные
4155;340;45;13100,58;2023-04-16;2023-10-12;115;56,89;226,42;0,09;0,48;True;Органика;Электроника;2023-08;Лояльные
4156;340;31;12961,16;2023-04-16;2023-10-12;45;79,88;396,07;0,70;0,41;False;Email;Одежда;2023-08;Рискующие
4157;204;37;5604,22;2023-04-16;2023-10-12;657;126,54;269,70;-0,33;-0,87;False;Email;Одежда;2023-08;Потерянные
4158;161;48;3172,89;2023-04-16;2023-10-13;147;90,81;131,38;-0,72;-0,91;False;Контекстная реклама;Электроника;2023-08;Рискующие
