customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile;customer_age_months;dominant_season;seasonal_concentration;is_weekend_buyer;price_sensitivity;brand_loyalty_score;r_score;f_score;m_score;rfm_score;rfm_segment;cohort_month;cohort_retention_rate;cohort_avg_ltv;cohort_size;predicted_ltv;churn_risk_score;cluster
4268;222;11;13868,53;2023-04-28;2023-10-26;381;33,64;84,92;-0,34;-0,81;False;Рефералы;Электроника;2023-09;Лояльные;15,28;Зима;0,38;True;0,32;0,52;4;1;5;415;Потерянные;2023-09;0,41;2737,53;118;20533,48;0,14;0
4269;166;54;10700,29;2023-04-29;2023-10-26;368;41,22;302,30;-0,71;0,15;False;Рефералы;Дом и сад;2023-09;Лояльные;10,62;Зима;0,98;False;0,44;0,34;4;5;4;454;Чемпионы;2023-09;0,52;3905,18;495;10021,85;0,71;0
4270;156;40;5557,20;2023-04-29;2023-10-26;429;69,00;153,93;0,75;0,82;True;Контекстная реклама;Дом и сад;2023-09;Рискующие;10,91;Осень;0,45;True;0,06;0,14;4;4;2;442;Потерянные;2023-09;0,80;3204,75;263;8171,88;0,14;3
4271;184;33;10709,77;2023-04-29;2023-10-26;425;178,93;354,61;-0,58;-0,93;False;Контекстная реклама;Спорт;2023-09;Потерянные;20,27;Весна;0,92;True;0,81;0,72;4;3;4;434;Лояльные клиенты;2023-09;0,58;5429,74;498;21679,72;0,00;3
4272;90;31;652,16;2023-04-29;2023-10-26;231;76,81;229,24;-0,41;0,65;True;Контекстная реклама;Книги;2023-09;Потерянные;5,21;Зима;0,70;True;0,13;0,93;5;3;1;531;Потерянные;2023-09;0,60;2290,32;431;10863,27;0,78;4
4273;94;54;5826,91;2023-04-29;2023-10-26;559;146,25;249,80;0,41;0,01;False;Органика;Электроника;2023-09;Потенциальные;0,35;Зима;0,74;False;0,89;0,28;5;5;2;552;Потерянные;2023-09;0,95;2655,74;453;7841,94;0,66;4
4274;13;44;6124,53;2023-04-29;2023-10-26;122;21,14;321,26;0,37;0,72;True;Рефералы;Дом и сад;2023-09;Потерянные;11,48;Осень;0,19;False;0,58;0,60;5;4;3;543;Лояльные клиенты;2023-09;0,96;3039,53;100;17105,80;0,88;3
4275;438;34;2544,23;2023-04-29;2023-10-27;387;120,26;329,42;0,60;0,69;False;Социальные сети;Дом и сад;2023-09;Потенциальные;23,05;Осень;0,37;False;0,48;0,74;2;4;1;241;Потерянные;2023-09;0,79;5273,93;384;18801,39;0,58;0
4276;538;50;395,13;2023-04-29;2023-10-27;425;98,97;285,65;-0,63;0,75;False;Органика;Электроника;2023-09;Лояльные;19,54;Осень;0,73;False;0,66;0,62;1;5;1;151;Потерянные;2023-09;0,83;2590,96;303;23415,67;0,05;2
4277;587;7;2044,05;2023-04-29;2023-10-27;89;195,70;380,30;-0,30;0,54;False;Социальные сети;Книги;2023-09;Потерянные;9,80;Зима;0,66;True;0,93;0,38;1;1;1;111;Потерянные;2023-09;0,34;2443,18;380;1707,43;0,02;3
4278;150;49;9836,59;2023-04-30;2023-10-27;506;170,01;394,34;-0,75;0,69;False;Органика;Книги;2023-09;Лояльные;4,20;Осень;0,86;True;0,30;0,56;4;5;4;454;Чемпионы;2023-09;0,63;4980,36;81;5647,42;0,79;4
4279;8;54;12044,22;2023-04-30;2023-10-27;641;93,69;383,00;0,08;-0,65;True;Органика;Книги;2023-09;Потенциальные;13,68;Лето;0,21;True;0,27;0,72;5;5;5;555;Чемпионы;2023-09;0,53;2938,38;492;23428,86;0,89;0
4280;29;23;14823,64;2023-04-30;2023-10-27;30;156,15;343,74;-0,41;-0,39;False;Социальные сети;Дом и сад;2023-09;Новые;21,11;Лето;0,75;True;0,37;0,94;5;3;5;535;Потерянные;2023-09;0,14;4324,56;488;16190,18;0,80;1
4281;296;46;5228,13;2023-04-30;2023-10-27;584;42,64;305,80;0,38;-0,52;False;Контекстная реклама;Одежда;2023-09;Рискующие;17,21;Осень;0,04;True;0,49;0,77;3;5;2;352;Потерянные;2023-09;0,90;5377,95;269;24279,20;0,37;3
4282;340;7;9010,72;2023-04-30;2023-10-27;340;114,66;292,26;-1,00;0,48;True;Социальные сети;Дом и сад;2023-09;Рискующие;12,96;Зима;0,30;True;0,08;0,32;3;1;4;314;Потерянные;2023-09;0,37;2127,82;333;13731,52;0,66;3
4283;628;54;14060,32;2023-04-30;2023-10-28;197;19,55;113,20;-0,88;-0,69;False;Email;Спорт;2023-09;Потерянные;17,64;Зима;0,63;False;0,68;0,67;1;5;5;155;Нуждающиеся во внимании;2023-09;0,94;3321,71;194;14051,85;0,08;2
4284;439;25;2547,27;2023-04-30;2023-10-28;221;72,88;166,87;-0,13;-0,64;False;Рефералы;Спорт;2023-09;Новые;23,15;Зима;0,98;False;0,52;0,92;2;3;1;231;Потерянные;2023-09;0,67;3434,80;211;11638,25;0,72;0
4285;144;3;10778,80;2023-04-30;2023-10-28;63;49,04;81,82;0,92;0,76;True;Email;Дом и сад;2023-09;Лояльные;13,26;Осень;0,99;True;0,54;0,52;4;1;4;414;Новые клиенты;2023-09;0,83;3841,40;493;20890,26;0,25;2
4286;519;38;11336,93;2023-05-01;2023-10-28;63;145,19;123,97;0,78;0,41;True;Органика;Дом и сад;2023-09;Потенциальные;13,33;Весна;0,44;False;0,25;0,10;1;4;4;144;Нуждающиеся во внимании;2023-09;0,51;5592,36;364;17911,10;0,93;1
4287;45;20;1380,18;2023-05-01;2023-10-28;446;100,57;220,55;0,99;0,75;True;Социальные сети;Электроника;2023-09;Рискующие;11,49;Лето;0,76;True;0,84;0,64;5;2;1;521;Потерянные;2023-09;0,27;5903,02;237;12085,56;0,34;0
4288;239;34;12925,68;2023-05-01;2023-10-28;187;151,46;126,89;-0,17;-0,72;True;Контекстная реклама;Книги;2023-09;Новые;13,60;Осень;0,60;True;0,40;0,60;4;4;5;445;Чемпионы;2023-09;0,89;5005,67;265;6032,67;0,34;2
4289;155;49;12205,92;2023-05-01;2023-10-28;529;105,48;368,53;-0,91;-0,20;True;Контекстная реклама;Электроника;2023-09;Новые;15,24;Весна;0,71;False;0,65;0,13;4;5;5;455;Чемпионы;2023-09;0,80;1149,61;243;570,67;0,29;1
4290;181;44;549,37;2023-05-01;2023-10-28;395;21,86;337,82;-0,39;-0,43;False;Email;Спорт;2023-09;Чемпионы;4,90;Весна;0,73;False;0,24;0,24;4;4;1;441;Потерянные;2023-09;0,78;1585,21;493;3194,84;0,63;1
4291;215;44;1411,71;2023-05-01;2023-10-28;369;148,40;102,92;0,35;-0,98;True;Email;Спорт;2023-09;Потерянные;13,63;Осень;0,55;False;0,82;0,67;4;4;1;441;Потерянные;2023-09;0,29;1588,33;140;3681,28;0,10;3
4292;88;30;784,45;2023-05-01;2023-10-29;364;167,48;159,65;-0,73;-0,43;True;Органика;Одежда;2023-09;Новые;0,32;Весна;0,81;False;0,30;0,97;5;3;1;531;Потерянные;2023-09;0,57;3658,06;433;17296,87;0,05;0
4293;256;17;5054,42;2023-05-01;2023-10-29;612;181,19;342,10;-0,40;-0,24;True;Рефералы;Книги;2023-09;Чемпионы;22,51;Весна;0,58;False;0,92;0,17;3;2;2;322;Потерянные;2023-09;0,39;1215,71;314;22896,34;0,70;1
4294;511;10;7663,87;2023-05-01;2023-10-29;356;116,54;336,97;-0,89;-0,82;False;Органика;Книги;2023-09;Чемпионы;0,91;Весна;0,10;False;0,45;0,61;2;1;3;213;Потерянные;2023-09;0,65;3558,54;101;13977,97;0,95;2
4295;73;35;8008,60;2023-05-02;2023-10-29;143;151,95;382,54;-0,05;0,13;False;Контекстная реклама;Спорт;2023-09;Потерянные;23,00;Лето;0,99;False;0,15;0,47;5;4;3;543;Лояльные клиенты;2023-09;0,58;4759,12;388;12720,66;0,74;0
4296;179;20;4051,62;2023-05-02;2023-10-29;447;151,65;399,22;-0,58;-0,23;False;Социальные сети;Электроника;2023-09;Рискующие;23,26;Весна;0,30;False;0,61;0,34;4;2;2;422;Потенциально лояльные;2023-09;0,26;2509,63;213;4397,32;0,25;1
4297;212;18;13678,37;2023-05-02;2023-10-29;497;35,37;392,41;-0,82;-0,91;False;Email;Дом и сад;2023-09;Лояльные;12,64;Весна;0,96;False;0,56;0,91;4;2;5;425;Потерянные;2023-09;0,66;3347,09;106;27079,88;0,36;3
4298;234;45;5555,53;2023-05-02;2023-10-29;172;37,02;211,24;-0,18;0,41;False;Контекстная реклама;Книги;2023-09;Лояльные;7,98;Осень;0,29;False;0,42;0,94;4;5;2;452;Потерянные;2023-09;0,13;1482,91;424;22188,40;0,20;4
4299;465;44;730,97;2023-05-02;2023-10-29;638;18,82;160,11;-0,30;0,46;True;Органика;Дом и сад;2023-09;Новые;4,44;Осень;0,85;True;0,82;0,16;2;4;1;241;Потерянные;2023-09;0,16;1344,38;60;12798,87;0,68;4
4300;223;27;4538,40;2023-05-02;2023-10-30;338;67,38;322,69;0,08;0,67;True;Рефералы;Спорт;2023-09;Потенциальные;3,89;Лето;0,69;False;0,42;0,71;4;3;2;432;Потерянные;2023-09;0,26;3668,94;81;3361,93;0,24;4
4301;631;49;7990,09;2023-05-02;2023-10-30;430;97,33;175,77;0,50;-0,03;True;Социальные сети;Одежда;2023-09;Потенциальные;5,71;Осень;0,36;False;0,14;0,77;1;5;3;153;Потерянные;2023-09;0,62;1060,78;268;25459,49;0,57;1
4302;264;36;6152,92;2023-05-02;2023-10-30;349;199,59;338,05;-0,77;0,94;True;Рефералы;Спорт;2023-09;Чемпионы;11,43;Лето;0,94;True;0,03;0,92;3;4;3;343;Лояльные клиенты;2023-09;0,78;4517,21;229;5504,16;0,84;1
4303;207;23;4143,95;2023-05-02;2023-10-30;241;89,04;250,87;0,58;0,83;True;Органика;Дом и сад;2023-09;Потерянные;17,83;Весна;0,58;False;0,89;0,07;4;3;2;432;Потерянные;2023-09;0,80;1709,60;174;20364,73;0,52;2
4304;607;32;2013,28;2023-05-03;2023-10-30;346;146,62;334,06;-0,95;0,10;False;Органика;Спорт;2023-09;Новые;9,57;Весна;0,83;False;0,47;0,93;1;3;1;131;Потерянные;2023-09;0,35;5471,42;344;10518,44;0,59;4
4305;366;10;12296,51;2023-05-03;2023-10-30;214;140,21;168,28;-0,11;-0,11;True;Контекстная реклама;Книги;2023-09;Новые;18,74;Весна;0,80;True;0,56;0,25;3;1;5;315;Потерянные;2023-09;0,45;5251,34;396;25856,87;0,97;4
4306;276;11;14942,37;2023-05-03;2023-10-30;234;44,87;242,57;0,17;-0,99;False;Социальные сети;Дом и сад;2023-09;Лояльные;13,55;Осень;0,05;False;0,11;0,86;3;1;5;315;Потерянные;2023-09;0,31;2132,99;113;17814,88;0,32;0
4307;380;38;4976,65;2023-05-03;2023-10-30;393;16,41;260,49;0,91;0,42;False;Органика;Дом и сад;2023-09;Потенциальные;0,46;Лето;0,27;True;0,49;0,83;3;4;2;342;Потерянные;2023-09;0,13;2175,28;332;7208,05;0,80;0
4308;309;6;5755,23;2023-05-03;2023-10-31;245;111,47;381,79;0,15;0,13;False;Контекстная реклама;Одежда;2023-09;Рискующие;3,16;Осень;0,47;True;0,53;0,79;3;1;2;312;Потерянные;2023-09;0,55;1183,64;473;873,59;0,69;1
4309;631;41;9289,66;2023-05-03;2023-10-31;275;141,56;165,31;-0,68;0,88;True;Органика;Книги;2023-09;Потерянные;13,73;Осень;0,93;True;0,47;0,29;1;4;4;144;Нуждающиеся во внимании;2023-09;0,59;5917,93;145;6764,57;0,11;1
4310;268;47;10790,70;2023-05-03;2023-10-31;268;199,66;379,74;0,04;0,19;False;Контекстная реклама;Электроника;2023-09;Новые;3,87;Лето;0,06;True;0,95;0,76;3;5;4;354;Потерянные;2023-09;0,94;1276,46;158;11277,42;0,99;3
4311;64;34;5910,84;2023-05-03;2023-10-31;420;74,93;337,55;-0,21;0,99;False;Рефералы;Одежда;2023-09;Новые;14,60;Лето;0,19;False;0,57;0,26;5;4;2;542;Потерянные;2023-09;0,74;3398,16;413;21397,36;0,69;4
4312;350;36;13578,70;2023-05-03;2023-10-31;549;179,79;313,89;-0,04;0,71;False;Контекстная реклама;Книги;2023-09;Лояльные;10,69;Зима;0,62;False;0,97;0,31;3;4;5;345;Потерянные;2023-09;0,94;5246,15;391;6875,30;0,01;4
4313;494;37;8422,06;2023-05-04;2023-10-31;619;79,48;331,80;-0,61;0,91;False;Рефералы;Электроника;2023-09;Рискующие;16,56;Зима;0,65;False;0,15;0,82;2;4;3;243;Потерянные;2023-09;0,35;1801,10;172;8214,39;0,72;1
4314;523;17;6783,33;2023-05-04;2023-10-31;306;139,44;273,74;0,00;-0,34;False;Email;Дом и сад;2023-09;Рискующие;6,99;Зима;0,16;False;0,91;0,58;1;2;3;123;Потерянные;2023-09;0,75;4855,35;300;13335,46;0,13;2
4315;98;40;9717,76;2023-05-04;2023-10-31;231;121,66;158,11;-0,70;-0,70;True;Органика;Одежда;2023-09;Рискующие;19,72;Лето;0,95;True;0,55;0,30;5;4;4;544;Чемпионы;2023-09;0,64;1843,96;482;1766,17;0,29;0
4316;71;40;14294,42;2023-05-04;2023-10-31;243;15,33;140,64;0,49;0,59;True;Email;Дом и сад;2023-09;Потерянные;9,33;Весна;0,18;True;0,30;0,70;5;4;5;545;Чемпионы;2023-09;0,37;2523,09;283;23167,84;0,35;4
4317;364;54;11928,56;2023-05-04;2023-11-01;635;20,29;357,23;0,19;0,57;True;Социальные сети;Дом и сад;2023-09;Рискующие;19,12;Осень;0,18;True;0,75;0,86;3;5;5;355;Лояльные клиенты;2023-09;0,29;2278,08;273;2823,26;0,31;2
4318;570;12;648,20;2023-05-04;2023-11-01;507;9,05;312,04;-0,84;-0,58;False;Email;Дом и сад;2023-09;Потенциальные;0,46;Осень;0,64;False;0,56;0,56;1;1;1;111;Потерянные;2023-09;0,36;1235,32;428;22242,05;0,74;0
4319;276;21;5018,03;2023-05-04;2023-11-01;537;77,31;148,23;0,78;0,53;True;Контекстная реклама;Книги;2023-09;Потерянные;9,43;Зима;0,42;True;0,58;0,22;3;2;2;322;Потерянные;2023-09;0,98;1614,65;172;8404,89;0,75;3
4320;50;40;7084,64;2023-05-04;2023-11-01;104;150,43;276,83;0,23;0,16;True;Контекстная реклама;Электроника;2023-09;Чемпионы;5,28;Весна;0,03;True;0,17;0,58;5;4;3;543;Лояльные клиенты;2023-09;0,12;4376,74;225;14067,95;0,53;1
4321;358;19;4752,04;2023-05-04;2023-11-01;698;38,69;223,21;-0,37;-0,78;False;Социальные сети;Книги;2023-09;Рискующие;10,65;Лето;0,92;True;0,68;0,59;3;2;2;322;Потерянные;2023-09;0,91;1430,39;404;12606,67;0,57;2
4322;564;3;10517,80;2023-05-05;2023-11-01;694;123,14;130,77;-0,91;0,00;True;Социальные сети;Дом и сад;2023-09;Чемпионы;22,72;Осень;0,08;True;0,29;0,63;1;1;4;114;Потерянные;2023-09;0,79;5877,97;423;7971,21;0,31;0
4323;485;18;12402,72;2023-05-05;2023-11-01;171;61,32;250,19;0,26;0,86;False;Органика;Одежда;2023-09;Чемпионы;3,81;Весна;0,16;False;0,36;0,78;2;2;5;225;Потерянные;2023-09;0,59;2304,47;242;8043,53;0,02;1
4324;84;53;10983,61;2023-05-05;2023-11-01;619;160,41;170,09;-0,25;0,01;False;Контекстная реклама;Дом и сад;2023-09;Лояльные;2,11;Осень;0,90;False;0,91;0,98;5;5;4;554;Чемпионы;2023-09;0,87;1548,15;166;28496,97;0,35;1
4325;638;51;14840,53;2023-05-05;2023-11-02;351;160,69;110,80;0,82;0,58;True;Социальные сети;Электроника;2023-09;Рискующие;1,40;Осень;0,28;False;0,18;0,11;1;5;5;155;Нуждающиеся во внимании;2023-09;0,15;2861,86;339;9511,41;0,01;4
4326;584;19;4124,59;2023-05-05;2023-11-02;490;156,21;229,43;-0,93;-0,94;True;Email;Книги;2023-09;Потенциальные;2,96;Осень;0,82;True;0,89;0,19;1;2;2;122;Потерянные;2023-09;0,59;2380,38;306;5901,22;0,86;0
4327;296;47;13131,09;2023-05-05;2023-11-02;699;107,34;268,83;-0,92;0,46;False;Контекстная реклама;Электроника;2023-09;Лояльные;1,49;Лето;0,17;True;0,50;0,81;3;5;5;355;Лояльные клиенты;2023-09;0,36;1392,26;91;7889,52;0,64;1
4328;236;6;11511,01;2023-05-05;2023-11-02;175;60,49;95,01;0,90;0,89;False;Социальные сети;Книги;2023-09;Лояльные;16,43;Лето;0,05;False;0,18;0,53;4;1;4;414;Новые клиенты;2023-09;0,11;4283,04;365;21008,45;0,98;4
4329;56;16;5464,57;2023-05-05;2023-11-02;83;162,84;208,67;0,93;-0,00;False;Органика;Электроника;2023-09;Чемпионы;2,82;Осень;0,23;True;0,81;0,75;5;2;2;522;Потерянные;2023-09;0,66;4888,45;398;9611,90;0,18;1
4330;360;8;11025,16;2023-05-05;2023-11-02;385;41,29;162,45;-0,94;-0,32;True;Рефералы;Электроника;2023-09;Новые;4,74;Лето;0,74;True;0,65;0,42;3;1;4;314;Потерянные;2023-09;0,69;1010,61;195;5562,37;0,66;0
4331;110;48;1605,94;2023-05-06;2023-11-02;306;61,50;89,81;0,43;0,29;True;Контекстная реклама;Книги;2023-09;Потенциальные;15,49;Весна;0,66;False;0,35;0,84;5;5;1;551;Потерянные;2023-09;0,63;3859,41;247;12727,31;0,19;1
4332;192;18;11850,54;2023-05-06;2023-11-02;624;40,87;120,21;-0,56;0,83;True;Контекстная реклама;Книги;2023-09;Потерянные;10,71;Весна;0,31;False;0,30;0,42;4;2;4;424;Потерянные;2023-09;0,45;4227,88;183;3967,63;0,64;3
4333;93;52;8008,34;2023-05-06;2023-11-03;429;136,47;124,49;0,40;-0,65;False;Контекстная реклама;Книги;2023-09;Рискующие;1,31;Осень;0,63;False;0,42;0,95;5;5;3;553;Потерянные;2023-09;0,82;5916,77;268;12260,64;0,49;3
4334;568;48;4419,74;2023-05-06;2023-11-03;697;138,82;138,52;0,74;-0,19;True;Контекстная реклама;Спорт;2023-09;Рискующие;23,30;Зима;0,66;False;0,14;0,39;1;5;2;152;Потерянные;2023-09;0,41;4301,42;216;25935,51;0,66;3
4335;60;43;9853,87;2023-05-06;2023-11-03;545;132,24;337,08;-0,80;-0,69;True;Рефералы;Электроника;2023-09;Потенциальные;14,40;Весна;0,56;False;0,81;0,28;5;4;4;544;Чемпионы;2023-09;0,64;2494,03;360;11500,91;0,73;3
4336;39;39;9642,22;2023-05-06;2023-11-03;528;86,04;220,64;-0,52;-0,01;False;Рефералы;Спорт;2023-09;Рискующие;14,73;Лето;0,94;True;0,28;0,10;5;4;4;544;Чемпионы;2023-09;1,00;4347,63;422;15667,07;0,52;2
4337;540;49;3181,82;2023-05-06;2023-11-03;340;24,53;127,07;-0,95;0,08;False;Органика;Спорт;2023-09;Новые;20,46;Лето;0,79;False;0,83;0,85;1;5;2;152;Потерянные;2023-09;0,86;2384,33;196;23779,66;0,49;1
4338;49;49;504,44;2023-05-06;2023-11-03;300;182,68;112,10;-0,91;0,89;True;Контекстная реклама;Дом и сад;2023-09;Потерянные;21,82;Весна;0,82;False;0,73;0,95;5;5;1;551;Потерянные;2023-09;0,68;1697,91;215;15721,26;0,07;1
4339;420;12;6532,66;2023-05-07;2023-11-03;605;104,01;175,34;-0,94;-0,17;False;Социальные сети;Спорт;2023-09;Новые;1,37;Зима;0,43;False;0,94;0,89;2;1;3;213;Потерянные;2023-09;0,71;4707,19;436;1897,97;0,36;1
4340;637;45;8564,20;2023-05-07;2023-11-03;478;84,36;335,36;0,60;0,13;False;Email;Спорт;2023-09;Рискующие;1,64;Осень;0,68;False;0,10;0,76;1;5;3;153;Потерянные;2023-09;0,86;3419,39;422;6838,67;0,30;1
4341;13;10;13155,25;2023-05-07;2023-11-03;141;119,82;196,63;-0,40;0,77;False;Контекстная реклама;Книги;2023-09;Лояльные;18,64;Весна;0,18;True;0,35;0,43;5;1;5;515;Потерянные;2023-09;0,26;5759,34;164;26880,78;0,63;4
4342;36;7;13926,84;2023-05-07;2023-11-04;268;42,59;131,17;-0,01;-0,36;False;Рефералы;Книги;2023-09;Потерянные;16,70;Лето;0,30;True;0,62;0,31;5;1;5;515;Потерянные;2023-09;0,20;1311,07;151;24164,46;0,28;2
4343;101;46;7955,64;2023-05-07;2023-11-04;173;30,85;209,32;0,58;0,35;False;Органика;Одежда;2023-09;Потерянные;5,20;Зима;0,50;False;0,86;0,28;5;5;3;553;Потерянные;2023-09;0,30;3397,20;325;22939,72;0,23;1
