customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;acquisition_channel;favorite_category;user_profile;r_score;f_score;m_score;rfm_score;segment
4706;26;49;9071,09;2023-06-17;2023-12-17;Контекстная реклама;Электроника;Лояльные;5;5;4;554;Чемпионы
4707;5;1;5867,39;2023-06-17;2023-12-17;Социальные сети;Книги;Чемпионы;5;1;2;512;Потенциально лояльные
4708;532;9;8386,75;2023-06-17;2023-12-18;Контекстная реклама;Спорт;Новые;1;1;3;113;Потерянные
4709;390;20;8672,57;2023-06-17;2023-12-18;Органика;Спорт;Новые;2;2;3;223;Потерянные
4710;571;53;2524,75;2023-06-18;2023-12-18;Рефералы;Электроника;Новые;1;5;1;151;Потерянные
4711;448;19;6070,85;2023-06-18;2023-12-18;Органика;Спорт;Рискующие;2;2;3;223;Потерянные
4712;146;36;5184,29;2023-06-18;2023-12-18;Рефералы;Книги;Потенциальные;4;4;2;442;Потерянные
4713;388;40;6043,50;2023-06-18;2023-12-18;Органика;Спорт;Чемпионы;2;4;2;242;Потерянные
4714;249;45;11428,60;2023-06-18;2023-12-18;Контекстная реклама;Спорт;Новые;4;5;4;454;Чемпионы
4715;526;4;7263,95;2023-06-18;2023-12-18;Контекстная реклама;Книги;Лояльные;1;1;3;113;Потерянные
4716;462;9;14107,73;2023-06-18;2023-12-18;Органика;Дом и сад;Рискующие;2;1;5;215;Нуждающиеся во внимании
4717;13;41;4440,46;2023-06-18;2023-12-19;Email;Электроника;Потенциальные;5;4;2;542;Потерянные
4718;384;22;6264,77;2023-06-18;2023-12-19;Органика;Дом и сад;Новые;3;2;3;323;Потерянные
4719;556;18;11815,00;2023-06-19;2023-12-19;Социальные сети;Дом и сад;Рискующие;1;2;4;124;Потерянные
4720;399;12;8213,07;2023-06-19;2023-12-19;Email;Спорт;Потенциальные;2;1;3;213;Потерянные
4721;19;42;8228,07;2023-06-19;2023-12-19;Контекстная реклама;Одежда;Потерянные;5;4;3;543;Лояльные клиенты
4722;575;43;847,44;2023-06-19;2023-12-19;Органика;Дом и сад;Потерянные;1;4;1;141;Потерянные
4723;491;39;6009,06;2023-06-19;2023-12-19;Email;Книги;Лояльные;2;4;2;242;Потерянные
4724;419;9;4097,47;2023-06-19;2023-12-19;Социальные сети;Книги;Рискующие;2;1;2;212;Потерянные
4725;337;6;14990,06;2023-06-19;2023-12-20;Рефералы;Книги;Чемпионы;3;1;5;315;Потерянные
4726;419;19;4659,91;2023-06-19;2023-12-20;Контекстная реклама;Одежда;Потенциальные;2;2;2;222;Потерянные
4727;612;48;13273,22;2023-06-19;2023-12-20;Email;Одежда;Рискующие;1;5;5;155;Нуждающиеся во внимании
4728;122;47;10159,69;2023-06-20;2023-12-20;Email;Электроника;Рискующие;5;5;4;554;Чемпионы
4729;432;7;5146,70;2023-06-20;2023-12-20;Email;Одежда;Потенциальные;2;1;2;212;Потерянные
4730;44;16;8175,84;2023-06-20;2023-12-20;Органика;Электроника;Рискующие;5;2;3;523;Потерянные
4731;317;5;12616,01;2023-06-20;2023-12-20;Контекстная реклама;Книги;Рискующие;3;1;5;315;Потерянные
4732;381;16;13256,36;2023-06-20;2023-12-20;Контекстная реклама;Одежда;Потенциальные;3;2;5;325;Потерянные
4733;145;1;2447,89;2023-06-20;2023-12-21;Органика;Спорт;Лояльные;4;1;1;411;Потенциально лояльные
4734;327;51;5126,62;2023-06-20;2023-12-21;Органика;Спорт;Потерянные;3;5;2;352;Потерянные
4735;363;37;5061,59;2023-06-20;2023-12-21;Органика;Спорт;Чемпионы;3;4;2;342;Потерянные
4736;50;39;678,57;2023-06-20;2023-12-21;Социальные сети;Одежда;Потенциальные;5;4;1;541;Потерянные
4737;65;19;8993,65;2023-06-21;2023-12-21;Email;Одежда;Новые;5;2;4;524;Потерянные
4738;355;54;12829,56;2023-06-21;2023-12-21;Социальные сети;Одежда;Рискующие;3;5;5;355;Лояльные клиенты
4739;164;37;5754,54;2023-06-21;2023-12-21;Контекстная реклама;Спорт;Чемпионы;4;4;2;442;Потерянные
4740;141;17;11113,54;2023-06-21;2023-12-21;Органика;Книги;Чемпионы;4;2;4;424;Потерянные
4741;128;26;9434,12;2023-06-21;2023-12-21;Email;Дом и сад;Потенциальные;5;3;4;534;Потерянные
4742;398;22;5665,95;2023-06-21;2023-12-22;Рефералы;Книги;Новые;2;2;2;222;Потерянные
4743;463;8;2158,84;2023-06-21;2023-12-22;Email;Одежда;Новые;2;1;1;211;Новые клиенты
4744;187;33;10654,39;2023-06-21;2023-12-22;Рефералы;Дом и сад;Лояльные;4;3;4;434;Лояльные клиенты
4745;190;2;12825,75;2023-06-21;2023-12-22;Email;Дом и сад;Новые;4;1;5;415;Потерянные
4746;388;30;10303,52;2023-06-22;2023-12-22;Органика;Книги;Потерянные;2;3;4;234;Рискуем потерять
4747;429;47;317,28;2023-06-22;2023-12-22;Рефералы;Спорт;Потенциальные;2;5;1;251;Потерянные
4748;284;20;3282,68;2023-06-22;2023-12-22;Рефералы;Электроника;Чемпионы;3;2;2;322;Потерянные
4749;237;18;1088,73;2023-06-22;2023-12-22;Контекстная реклама;Спорт;Чемпионы;4;2;1;421;Потенциально лояльные
4750;194;43;8577,27;2023-06-22;2023-12-23;Email;Спорт;Новые;4;4;3;443;Потерянные
4751;287;10;11359,34;2023-06-22;2023-12-23;Социальные сети;Дом и сад;Рискующие;3;1;4;314;Потерянные
4752;136;24;1703,16;2023-06-22;2023-12-23;Социальные сети;Одежда;Потерянные;4;3;1;431;Потерянные
4753;171;4;12583,15;2023-06-22;2023-12-23;Контекстная реклама;Одежда;Лояльные;4;1;5;415;Потерянные
4754;159;37;8354,86;2023-06-22;2023-12-23;Контекстная реклама;Дом и сад;Новые;4;4;3;443;Потерянные
4755;201;4;10365,04;2023-06-23;2023-12-23;Контекстная реклама;Спорт;Потерянные;4;1;4;414;Новые клиенты
4756;487;13;14572,46;2023-06-23;2023-12-23;Органика;Книги;Потенциальные;2;2;5;225;Потерянные
4757;557;25;1301,03;2023-06-23;2023-12-23;Органика;Электроника;Лояльные;1;3;1;131;Потерянные
4758;583;13;13523,30;2023-06-23;2023-12-24;Органика;Спорт;Потерянные;1;2;5;125;Нуждающиеся во внимании
4759;504;18;1935,24;2023-06-23;2023-12-24;Органика;Спорт;Новые;2;2;1;221;Потерянные
4760;371;24;5924,73;2023-06-23;2023-12-24;Контекстная реклама;Электроника;Лояльные;3;3;2;332;Потерянные
4761;103;2;12779,01;2023-06-23;2023-12-24;Контекстная реклама;Книги;Рискующие;5;1;5;515;Потерянные
4762;125;48;13598,50;2023-06-23;2023-12-24;Органика;Электроника;Потенциальные;5;5;5;555;Чемпионы
4763;313;33;7620,26;2023-06-24;2023-12-24;Органика;Дом и сад;Новые;3;3;3;333;Потерянные
4764;458;19;8931,86;2023-06-24;2023-12-24;Рефералы;Электроника;Чемпионы;2;2;4;224;Потерянные
4765;230;9;10636,80;2023-06-24;2023-12-24;Email;Электроника;Потенциальные;4;1;4;414;Новые клиенты
4766;197;28;12499,74;2023-06-24;2023-12-24;Рефералы;Спорт;Рискующие;4;3;5;435;Лояльные клиенты
4767;423;35;1866,59;2023-06-24;2023-12-25;Email;Спорт;Потерянные;2;4;1;241;Потерянные
4768;572;39;12160,54;2023-06-24;2023-12-25;Органика;Одежда;Рискующие;1;4;5;145;Потерянные
4769;610;10;7245,08;2023-06-24;2023-12-25;Органика;Электроника;Чемпионы;1;1;3;113;Потерянные
4770;171;1;6786,82;2023-06-24;2023-12-25;Органика;Дом и сад;Потенциальные;4;1;3;413;Новые клиенты
4771;382;42;6387,30;2023-06-24;2023-12-25;Рефералы;Одежда;Новые;3;4;3;343;Лояльные клиенты
4772;173;21;7662,71;2023-06-25;2023-12-25;Контекстная реклама;Электроника;Чемпионы;4;2;3;423;Потерянные
4773;453;9;14178,51;2023-06-25;2023-12-25;Email;Спорт;Новые;2;1;5;215;Нуждающиеся во внимании
4774;350;47;8245,65;2023-06-25;2023-12-25;Рефералы;Дом и сад;Лояльные;3;5;3;353;Потерянные
4775;634;15;14300,00;2023-06-25;2023-12-26;Органика;Книги;Новые;1;2;5;125;Нуждающиеся во внимании
4776;494;35;2745,34;2023-06-25;2023-12-26;Контекстная реклама;Одежда;Лояльные;2;4;1;241;Потерянные
4777;620;5;10875,83;2023-06-25;2023-12-26;Рефералы;Спорт;Новые;1;1;4;114;Потерянные
4778;4;41;12192,98;2023-06-25;2023-12-26;Email;Книги;Лояльные;5;4;5;545;Чемпионы
4779;93;22;10202,98;2023-06-25;2023-12-26;Органика;Электроника;Потенциальные;5;2;4;524;Потерянные
4780;6;41;9123,49;2023-06-25;2023-12-26;Email;Дом и сад;Рискующие;5;4;4;544;Чемпионы
4781;288;23;8493,95;2023-06-26;2023-12-26;Органика;Спорт;Потенциальные;3;3;3;333;Потерянные
4782;618;7;12920,91;2023-06-26;2023-12-26;Органика;Спорт;Чемпионы;1;1;5;115;Потерянные
4783;146;23;12333,62;2023-06-26;2023-12-27;Социальные сети;Дом и сад;Потенциальные;4;3;5;435;Лояльные клиенты
4784;424;44;1878,22;2023-06-26;2023-12-27;Email;Спорт;Потенциальные;2;4;1;241;Потерянные
4785;608;25;12736,39;2023-06-26;2023-12-27;Контекстная реклама;Спорт;Рискующие;1;3;5;135;Нуждающиеся во внимании
4786;457;27;6240,33;2023-06-26;2023-12-27;Органика;Электроника;Потерянные;2;3;3;233;Потерянные
4787;202;41;3842,77;2023-06-26;2023-12-27;Контекстная реклама;Одежда;Потенциальные;4;4;2;442;Потерянные
4788;212;6;13053,04;2023-06-26;2023-12-27;Рефералы;Книги;Чемпионы;4;1;5;415;Потерянные
4789;6;34;6508,77;2023-06-26;2023-12-27;Органика;Дом и сад;Потенциальные;5;4;3;543;Лояльные клиенты
4790;624;9;12135,05;2023-06-27;2023-12-27;Органика;Книги;Потенциальные;1;1;5;115;Потерянные
4791;376;49;3987,88;2023-06-27;2023-12-27;Органика;Дом и сад;Потенциальные;3;5;2;352;Потерянные
4792;447;33;108,74;2023-06-27;2023-12-28;Контекстная реклама;Дом и сад;Потенциальные;2;3;1;231;Потерянные
4793;106;51;7457,11;2023-06-27;2023-12-28;Социальные сети;Спорт;Рискующие;5;5;3;553;Потерянные
4794;401;6;1548,41;2023-06-27;2023-12-28;Email;Электроника;Рискующие;2;1;1;211;Новые клиенты
4795;96;37;11327,92;2023-06-27;2023-12-28;Органика;Дом и сад;Чемпионы;5;4;4;544;Чемпионы
4796;388;31;4177,32;2023-06-27;2023-12-28;Email;Книги;Потерянные;2;3;2;232;Потерянные
4797;452;34;6682,50;2023-06-27;2023-12-28;Email;Одежда;Чемпионы;2;4;3;243;Потерянные
4798;416;41;1351,15;2023-06-27;2023-12-28;Email;Книги;Чемпионы;2;4;1;241;Потерянные
4799;504;29;4335,56;2023-06-28;2023-12-28;Контекстная реклама;Электроника;Потерянные;2;3;2;232;Потерянные
4800;454;14;11733,28;2023-06-28;2023-12-29;Email;Одежда;Потенциальные;2;2;4;224;Потерянные
4801;291;36;2316,24;2023-06-28;2023-12-29;Рефералы;Спорт;Потерянные;3;4;1;341;Потерянные
4802;534;36;9725,04;2023-06-28;2023-12-29;Контекстная реклама;Книги;Новые;1;4;4;144;Нуждающиеся во внимании
4803;193;53;13765,52;2023-06-28;2023-12-29;Контекстная реклама;Книги;Потенциальные;4;5;5;455;Чемпионы
4804;150;15;10213,56;2023-06-28;2023-12-29;Рефералы;Дом и сад;Новые;4;2;4;424;Потерянные
4805;515;8;12174,77;2023-06-28;2023-12-29;Социальные сети;Дом и сад;Чемпионы;1;1;5;115;Потерянные
4806;393;26;1679,13;2023-06-28;2023-12-29;Социальные сети;Одежда;Потенциальные;2;3;1;231;Потерянные
4807;316;36;3798,44;2023-06-28;2023-12-29;Органика;Спорт;Потерянные;3;4;2;342;Потерянные
