property_id,city,district,property_type,total_area,living_area,kitchen_area,rooms,floor,total_floors,year_built,renovation_type,balcony,parking,metro_distance,center_distance,school_rating,hospital_distance,shopping_mall_distance,park_distance,crime_rate,air_quality_index,noise_level,price
PROP_002737,СПб,Спальный район,Новостройка,38.9,24.5,9.0,2,4,16,2023,Косметический,True,True,2.5,15.3,5.9,2.2,1.8,2.3,2.3,4.5,1.4,7530000
PROP_002738,Москва,Деловой район,Вторичка,42.1,26.3,13.2,2,9,9,2004,Евроремонт,True,True,1.4,14.2,2.5,1.7,2.7,1.9,1.0,6.1,10.0,10910000
PROP_002739,Москва,Промышленный,Вторичка,28.1,22.4,7.2,1,9,16,1977,Без ремонта,False,True,2.9,32.8,8.5,1.9,3.4,1.1,7.6,1.0,1.8,2260000
PROP_002740,Новосибирск,Спальный район,Новостройка,44.3,30.0,18.0,2,6,12,2021,Косметический,True,True,2.3,3.3,3.7,1.3,1.6,3.1,2.5,6.3,3.3,5780000
PROP_002741,Москва,Промышленный,Вторичка,68.6,41.5,18.6,3,4,5,1992,Без ремонта,True,True,0.8,50.0,8.2,1.2,3.7,0.5,1.4,1.7,1.0,6410000
PROP_002742,СПб,Деловой район,Новостройка,145.5,113.4,7.9,6,10,12,2024,Косметический,True,False,1.5,6.7,2.2,2.2,0.4,4.6,4.2,2.1,4.3,29210000
PROP_002743,Москва,Окраина,Новостройка,25.0,17.5,19.2,1,7,16,2023,Евроремонт,True,False,2.6,50.0,9.1,8.3,1.2,6.3,8.9,1.9,9.8,2270000
PROP_002744,Москва,Промышленный,Вторичка,96.6,75.3,16.1,3,12,16,2001,Без ремонта,False,True,2.4,26.2,3.3,1.2,3.0,4.4,1.0,8.2,5.0,9020000
PROP_002745,Москва,Центр,Новостройка,77.7,53.6,9.5,3,16,20,2024,Евроремонт,False,False,0.1,1.8,1.9,1.0,4.0,0.9,1.0,1.8,4.4,38290000
PROP_002746,Москва,Окраина,Вторичка,89.2,70.6,17.9,4,10,16,2008,Косметический,True,False,0.6,44.3,1.9,0.7,0.6,1.0,2.8,1.6,6.1,7220000
PROP_002747,Москва,Промышленный,Вторичка,72.0,49.8,18.4,3,8,9,1961,Без ремонта,True,False,1.5,13.6,6.4,0.3,5.1,0.3,8.1,2.2,4.8,7370000
PROP_002748,СПб,Окраина,Элитное,80.0,53.9,19.4,4,4,5,2023,Евроремонт,True,True,3.2,21.2,4.4,1.9,1.4,4.0,1.0,1.0,1.9,15220000
PROP_002749,Москва,Деловой район,Новостройка,87.5,53.7,19.0,4,3,20,2018,Косметический,True,False,2.6,2.5,6.8,4.7,0.9,0.7,1.3,,3.6,30320000
PROP_002750,Новосибирск,Окраина,Новостройка,60.8,38.2,6.2,3,3,20,2023,Евроремонт,True,True,1.1,37.0,,1.9,4.6,0.2,1.3,6.6,1.8,4240000
PROP_002751,Новосибирск,Окраина,Вторичка,62.5,44.9,13.8,3,6,9,1989,Косметический,False,False,1.1,50.0,5.7,2.7,10.3,6.0,7.8,7.5,6.2,1700000
PROP_002752,Екатеринбург,Окраина,Новостройка,84.6,61.3,17.2,3,2,12,2015,Евроремонт,True,False,,50.0,10.0,6.3,3.4,2.9,1.4,1.0,1.6,4480000
PROP_002753,Екатеринбург,Окраина,Вторичка,25.0,18.5,16.9,1,3,12,1997,Косметический,True,False,,49.2,5.2,6.5,3.3,3.0,3.5,9.9,5.8,1000000
PROP_002754,Новосибирск,Центр,Новостройка,36.1,26.9,9.8,2,3,16,2021,Евроремонт,True,False,0.1,1.0,2.2,6.6,1.2,3.7,6.3,4.1,3.3,6660000
PROP_002755,Екатеринбург,Окраина,Новостройка,121.0,94.9,14.6,5,17,25,2022,Евроремонт,True,False,,20.3,2.4,3.8,1.1,1.3,2.3,4.4,9.2,5210000
PROP_002756,Новосибирск,Промышленный,Вторичка,52.2,35.3,16.7,2,9,9,1994,Без ремонта,True,True,5.1,16.4,5.5,1.0,6.0,1.4,1.0,1.9,4.0,2890000
PROP_002757,Москва,Центр,Вторичка,25.0,17.9,13.0,1,9,9,1985,Без ремонта,True,True,1.4,2.3,3.8,3.9,0.9,1.0,1.2,2.3,4.4,7270000
PROP_002758,Москва,Центр,Новостройка,64.2,46.6,10.7,3,12,25,2015,Косметический,True,False,0.1,0.5,1.9,2.9,4.0,1.6,6.2,2.3,4.8,27960000
PROP_002759,Новосибирск,Промышленный,Новостройка,69.9,48.4,7.9,3,13,16,2021,Евроремонт,True,True,1.6,24.2,6.8,6.0,6.7,0.4,4.0,4.3,5.9,5620000
PROP_002760,СПб,Центр,Новостройка,71.5,43.2,19.8,3,14,16,2018,Без ремонта,True,True,0.7,1.7,2.5,7.6,1.9,2.1,1.6,2.6,1.5,24250000
PROP_002761,Казань,Спальный район,Новостройка,58.4,35.6,18.9,3,6,25,2016,Без ремонта,True,False,,0.5,9.8,7.4,0.8,0.3,1.8,9.9,3.5,5720000
PROP_002762,Екатеринбург,Окраина,Новостройка,25.0,18.8,19.5,1,7,12,2017,Косметический,True,True,,16.2,10.0,7.0,4.7,1.5,1.0,2.5,1.9,1580000
PROP_002763,Москва,Промышленный,Новостройка,35.1,21.7,16.2,2,9,12,2024,Евроремонт,True,True,0.1,29.2,6.6,3.9,5.0,3.3,1.7,2.7,4.2,8200000
PROP_002764,Москва,Деловой район,Новостройка,99.7,75.7,13.2,3,5,25,2019,Евроремонт,True,False,1.0,2.3,3.5,2.8,2.1,2.2,1.0,4.4,5.7,47730000
PROP_002765,Екатеринбург,Окраина,Новостройка,25.0,15.6,10.7,1,23,25,2019,Косметический,False,False,,19.6,10.0,6.6,2.9,6.1,1.0,4.7,3.4,1370000
PROP_002766,Москва,Промышленный,Вторичка,47.4,29.9,9.2,2,1,5,1980,Без ремонта,True,True,3.9,32.6,2.9,6.6,1.6,1.1,10.0,3.6,5.7,3610000
PROP_002767,Новосибирск,Центр,Новостройка,97.6,60.7,17.3,3,11,16,2015,Косметический,False,False,0.5,1.5,8.2,5.3,5.3,3.6,5.8,1.1,3.8,17020000
PROP_002768,Москва,Деловой район,Новостройка,25.6,17.6,9.4,1,2,12,2020,Косметический,True,True,1.6,2.5,3.7,3.3,0.3,2.2,1.7,3.3,10.0,8450000
PROP_002769,Новосибирск,Промышленный,Новостройка,30.2,20.1,7.4,1,4,12,2015,Косметический,True,False,4.4,17.8,10.0,0.5,1.6,1.0,4.6,2.1,2.9,2160000
PROP_002770,Казань,Окраина,Новостройка,41.4,30.4,9.6,2,12,25,2016,Евроремонт,False,True,,27.5,8.9,6.8,1.5,5.4,4.1,9.7,2.7,2060000
PROP_002771,СПб,Деловой район,Новостройка,82.9,58.8,12.9,4,11,16,2019,Косметический,True,False,2.3,7.0,4.4,3.2,4.6,3.4,1.9,8.7,2.2,23400000
PROP_002772,Новосибирск,Промышленный,Вторичка,25.0,19.8,6.4,1,2,12,2003,Евроремонт,True,False,1.5,10.7,10.0,4.7,2.2,2.7,3.4,1.0,1.0,1590000
PROP_002773,Новосибирск,Окраина,Вторичка,77.3,54.4,10.3,3,6,12,1998,Косметический,True,True,1.8,44.7,5.5,4.4,0.5,5.2,1.0,1.2,1.0,3110000
PROP_002774,СПб,Деловой район,Вторичка,127.6,96.0,8.4,5,1,12,1963,Косметический,True,True,4.3,0.7,6.5,5.3,1.6,0.2,1.1,4.2,1.1,27220000
PROP_002775,Москва,Окраина,Вторичка,25.0,19.2,14.4,1,2,5,1976,Косметический,True,False,1.0,30.0,2.5,3.7,1.1,0.9,1.0,4.6,3.4,1920000
PROP_002776,Москва,Центр,Вторичка,25.0,19.7,9.9,1,12,12,1973,Косметический,True,False,0.1,0.5,3.2,2.0,2.7,0.3,4.7,3.6,8.4,6040000
PROP_002777,Москва,Деловой район,Вторичка,99.3,77.0,17.4,3,7,12,2012,Косметический,True,False,4.5,2.7,3.5,10.7,0.9,3.6,1.8,6.5,4.3,24670000
PROP_002778,Екатеринбург,Спальный район,Вторичка,75.3,49.3,18.8,3,2,9,1982,Косметический,False,True,,14.8,8.7,7.2,6.2,8.8,2.2,1.8,1.0,4710000
PROP_002779,СПб,Деловой район,Новостройка,36.0,24.6,14.2,2,5,16,2022,Евроремонт,True,False,1.1,15.7,9.4,5.5,6.2,1.4,3.2,2.4,4.2,10810000
PROP_002780,СПб,Окраина,Вторичка,53.9,37.3,16.3,2,12,12,1975,Косметический,False,False,1.3,47.7,10.0,2.5,1.5,2.4,7.8,3.6,2.5,2870000
PROP_002781,СПб,Центр,Вторичка,35.7,22.8,16.1,2,2,5,2012,Евроремонт,True,False,0.4,3.6,4.4,11.0,2.0,1.1,2.6,3.2,3.7,12920000
PROP_002782,Екатеринбург,Промышленный,Вторичка,36.5,24.6,7.7,2,6,9,1964,Без ремонта,True,False,,28.7,2.9,4.1,3.4,8.7,1.4,2.2,10.0,1230000
PROP_002783,Казань,Деловой район,Новостройка,38.5,29.1,13.3,2,14,25,2021,Косметический,True,True,,3.4,1.8,1.4,2.8,2.7,5.6,1.2,5.1,5900000
PROP_002784,СПб,Спальный район,Вторичка,76.1,54.7,16.7,3,10,16,1987,Косметический,True,True,0.3,22.2,10.0,1.2,0.3,0.8,1.1,10.0,2.4,10690000
PROP_002785,Казань,Спальный район,Вторичка,51.5,36.8,16.4,2,1,5,1960,Косметический,False,False,,7.9,4.3,4.3,2.2,3.7,3.8,6.2,3.8,2880000
PROP_002786,СПб,Спальный район,Вторичка,36.4,24.7,17.1,2,12,16,1964,Косметический,True,False,1.1,10.6,8.2,3.3,6.4,3.0,2.9,3.1,9.4,4130000
PROP_002787,СПб,Окраина,Вторичка,97.1,60.1,18.7,4,3,16,1983,Без ремонта,False,False,3.2,23.5,4.3,3.5,1.4,0.9,6.8,7.3,2.7,5190000
PROP_002788,Казань,Спальный район,Новостройка,39.2,26.0,7.4,2,2,20,2023,Евроремонт,True,False,,15.2,10.0,2.0,4.1,0.8,3.0,10.0,1.9,5220000
PROP_002789,Москва,Промышленный,Вторичка,76.9,47.8,8.6,3,1,12,2014,Без ремонта,True,False,3.3,42.1,10.0,4.5,2.5,3.0,1.0,10.0,5.3,9150000
PROP_002790,СПб,Центр,Вторичка,56.9,39.5,18.9,3,7,12,1973,Косметический,True,True,0.3,2.2,8.6,3.7,2.3,2.9,1.0,7.0,3.3,15960000
PROP_002791,Казань,Промышленный,Вторичка,31.2,19.8,12.3,1,1,9,2013,Косметический,True,False,,50.0,7.5,0.8,2.1,0.6,5.8,5.3,2.8,1430000
PROP_002792,Новосибирск,Центр,Новостройка,32.4,24.4,17.0,1,7,16,2022,Евроремонт,True,False,0.2,0.5,4.9,1.6,2.3,0.1,6.1,3.4,5.3,8430000
PROP_002793,Москва,Промышленный,Вторичка,109.1,87.2,10.9,4,14,16,1998,Евроремонт,True,False,2.4,20.4,2.3,2.7,2.2,3.5,6.4,10.0,1.0,15430000
PROP_002794,Екатеринбург,Деловой район,Новостройка,52.8,39.9,8.2,2,4,20,2020,Евроремонт,True,True,,2.9,2.1,6.2,4.7,5.3,4.8,1.0,1.6,9910000
PROP_002795,Новосибирск,Центр,Вторичка,60.4,41.9,12.0,3,3,16,1971,Косметический,False,False,0.3,0.5,7.4,6.0,2.9,3.1,1.5,1.0,6.4,7530000
PROP_002796,Екатеринбург,Промышленный,Новостройка,57.0,34.5,8.4,3,9,16,2016,Евроремонт,True,False,,29.1,,7.4,3.6,0.6,3.0,1.3,4.7,3180000
PROP_002797,Москва,Деловой район,Вторичка,75.0,46.7,10.5,3,4,5,1999,Без ремонта,True,False,1.9,1.6,3.2,3.4,1.9,0.5,3.9,1.1,1.0,16930000
PROP_002798,Москва,Спальный район,Новостройка,128.4,80.9,16.5,5,2,12,2015,Без ремонта,True,False,2.5,10.8,2.1,2.4,8.4,0.8,4.8,3.1,1.0,22060000
PROP_002799,Москва,Спальный район,Элитное,85.9,58.9,9.1,3,1,8,1946,Косметический,True,False,0.8,12.6,7.4,7.8,3.8,2.5,4.5,1.5,1.5,26050000
PROP_002800,Москва,Центр,Вторичка,64.1,43.0,19.9,3,7,9,1961,Без ремонта,True,True,0.1,2.7,8.0,0.4,0.6,1.2,2.2,2.3,2.7,21690000
PROP_002801,Екатеринбург,Промышленный,Новостройка,39.0,26.9,11.8,2,16,20,2015,Евроремонт,False,False,,17.1,5.0,2.9,1.5,3.5,1.6,2.7,2.8,3070000
PROP_002802,Екатеринбург,Деловой район,Вторичка,29.0,18.6,6.3,1,6,12,2002,Косметический,True,True,,5.7,1.9,10.7,2.7,2.0,1.9,5.6,2.2,3790000
PROP_002803,Екатеринбург,Окраина,Элитное,80.0,54.8,14.4,3,1,3,2021,Евроремонт,True,True,,25.3,7.0,2.4,2.2,1.6,3.7,5.3,9.5,6410000
PROP_002804,Новосибирск,Окраина,Вторичка,39.9,30.1,6.9,2,1,12,1981,Евроремонт,True,False,1.3,30.4,7.5,2.9,7.1,5.1,3.3,10.0,8.2,1270000
PROP_002805,Екатеринбург,Центр,Вторичка,105.1,75.6,16.6,3,5,5,1992,Косметический,True,False,,2.9,4.4,6.7,2.3,1.7,3.7,2.4,3.1,12600000
PROP_002806,СПб,Спальный район,Вторичка,25.0,19.1,16.1,1,10,16,2003,Без ремонта,True,False,1.2,19.1,6.0,1.3,2.4,1.5,1.0,2.0,1.0,3010000
PROP_002807,Екатеринбург,Центр,Новостройка,75.0,55.6,15.9,3,6,25,2021,Евроремонт,True,False,,1.1,6.5,10.7,3.5,2.5,6.8,5.2,3.9,17860000
PROP_002808,Москва,Промышленный,Вторичка,25.0,19.7,18.1,1,1,16,2004,Без ремонта,True,False,0.7,33.3,5.8,3.8,4.6,11.4,1.7,2.7,4.2,2290000
PROP_002809,СПб,Промышленный,Вторичка,38.2,24.6,7.8,2,4,5,1969,Без ремонта,True,False,4.2,34.3,,0.8,5.9,3.5,1.4,5.8,10.0,1970000
PROP_002810,Москва,Окраина,Новостройка,128.0,86.0,8.8,5,21,25,2016,Евроремонт,True,False,1.4,5.9,1.8,3.3,3.5,1.8,4.3,6.7,10.0,16970000
PROP_002811,Новосибирск,Деловой район,Новостройка,77.9,59.1,8.1,3,16,16,2023,Евроремонт,False,False,0.5,3.4,10.0,2.5,1.6,0.3,2.8,1.5,7.7,12660000
PROP_002812,Москва,Центр,Вторичка,26.1,18.1,10.4,1,4,12,1963,Евроремонт,False,False,0.1,0.5,10.0,12.7,2.5,4.3,1.0,6.4,4.1,11150000
PROP_002813,Новосибирск,Спальный район,Вторичка,34.5,22.2,8.2,1,7,9,1975,Без ремонта,True,False,2.0,17.4,5.1,5.6,1.9,5.7,1.0,8.1,6.3,2070000
PROP_002814,Екатеринбург,Деловой район,Вторичка,87.9,64.9,6.1,4,6,9,1971,Евроремонт,True,True,,1.1,10.0,2.9,3.7,1.1,3.6,2.8,4.5,13350000
PROP_002815,Екатеринбург,Спальный район,Вторичка,42.4,33.6,11.2,2,7,16,2007,Косметический,True,True,,23.1,1.4,2.4,10.1,6.6,1.0,4.7,5.8,3040000
PROP_002816,Москва,Окраина,Новостройка,107.1,82.3,12.5,4,19,25,2024,Косметический,True,True,2.7,31.4,2.6,3.1,1.0,2.3,1.4,3.9,5.7,9010000
PROP_002817,Новосибирск,Деловой район,Вторичка,35.1,24.4,8.4,2,5,12,2012,Косметический,False,True,1.0,3.8,10.0,4.8,5.9,2.0,6.9,6.5,2.1,4680000
PROP_002818,СПб,Центр,Новостройка,48.2,34.6,18.2,2,10,16,2023,Евроремонт,True,True,0.2,2.1,,3.9,3.7,0.4,1.7,1.0,3.0,21350000
PROP_002819,Москва,Деловой район,Вторичка,29.6,18.2,9.4,1,1,9,1962,Без ремонта,True,False,0.5,4.8,5.1,2.7,1.1,1.2,6.0,2.1,4.1,6770000
PROP_002820,СПб,Спальный район,Новостройка,92.7,72.1,6.2,4,7,25,2015,Евроремонт,False,False,0.5,20.4,6.6,1.1,2.9,1.1,1.3,2.8,2.2,14680000
PROP_002821,Екатеринбург,Деловой район,Вторичка,62.9,48.0,14.7,3,8,16,2010,Евроремонт,False,False,,2.4,2.5,10.1,1.7,0.7,1.2,1.2,6.5,6780000
PROP_002822,Москва,Спальный район,Элитное,80.0,62.4,12.4,4,3,3,2014,Косметический,True,False,1.6,14.3,10.0,12.6,3.8,4.4,2.3,3.6,1.4,32610000
PROP_002823,Новосибирск,Спальный район,Вторичка,28.7,18.7,19.0,1,6,16,1995,Евроремонт,True,False,1.8,13.2,4.9,8.2,1.5,12.1,1.5,4.3,4.6,2050000
PROP_002824,СПб,Центр,Вторичка,36.8,28.6,19.3,2,6,9,2008,Без ремонта,True,False,1.1,2.6,7.8,1.7,3.1,2.1,1.5,1.8,1.0,8790000
PROP_002825,Москва,Деловой район,Новостройка,25.0,18.4,19.8,1,7,16,2024,Косметический,True,True,1.1,1.7,3.3,12.8,3.0,3.1,6.0,2.0,1.0,11670000
PROP_002826,СПб,Промышленный,Новостройка,37.3,24.0,6.7,2,2,20,2020,Евроремонт,True,False,3.6,35.4,3.6,1.7,4.9,1.5,7.0,1.0,3.6,4390000
PROP_002827,Москва,Окраина,Новостройка,25.0,17.4,14.6,1,14,20,2024,Евроремонт,True,False,0.6,44.4,10.0,5.5,3.2,0.8,3.0,3.8,3.0,3800000
PROP_002828,СПб,Окраина,Новостройка,55.9,40.7,17.0,3,1,12,2018,Косметический,True,True,2.1,24.4,4.9,4.4,2.8,1.7,1.0,3.3,3.5,4380000
PROP_002829,Москва,Центр,Новостройка,33.7,25.2,9.7,1,3,12,2022,Евроремонт,False,False,0.1,0.5,6.1,2.9,3.3,2.5,1.2,2.1,7.4,20740000
PROP_002830,СПб,Окраина,Новостройка,40.5,27.8,12.2,2,18,20,2022,Евроремонт,True,True,1.1,27.7,2.6,6.7,1.8,5.0,10.0,3.1,3.6,3970000
PROP_002831,Новосибирск,Спальный район,Вторичка,35.9,25.1,17.2,2,11,12,1997,Косметический,True,True,2.5,30.0,7.5,1.2,5.8,5.4,1.0,2.0,4.1,1900000
PROP_002832,Екатеринбург,Спальный район,Новостройка,25.0,20.0,8.5,1,23,25,2024,Косметический,False,False,,24.0,4.4,3.8,3.2,1.7,2.3,1.0,2.4,2150000
PROP_002833,Москва,Спальный район,Вторичка,51.8,38.4,14.8,2,5,12,2000,Косметический,False,False,1.1,5.4,4.3,1.3,2.4,3.4,10.0,8.1,1.0,10010000
PROP_002834,Москва,Окраина,Вторичка,94.9,65.6,18.4,3,8,9,1972,Косметический,True,False,0.2,34.6,4.8,3.0,1.4,1.1,1.0,,1.0,8500000
PROP_002835,Москва,Центр,Вторичка,59.5,37.5,8.5,3,5,16,2003,Косметический,True,False,0.1,0.5,5.0,1.5,2.8,1.1,1.0,1.0,2.5,21760000
PROP_002836,Казань,Спальный район,Новостройка,47.6,34.3,16.0,2,11,16,2015,Евроремонт,True,False,,24.6,8.2,0.8,3.3,5.9,1.0,2.9,2.1,4460000
PROP_002837,Казань,Промышленный,Новостройка,25.0,16.5,12.7,1,10,12,2017,Евроремонт,False,False,,15.6,2.9,3.1,3.9,1.2,1.4,2.2,5.4,1540000
PROP_002838,Москва,Окраина,Новостройка,57.9,45.4,17.9,3,11,16,2021,Косметический,True,True,0.7,16.7,3.7,4.1,5.6,3.8,1.1,2.4,1.9,8350000
PROP_002839,СПб,Центр,Вторичка,82.1,55.5,15.1,4,1,12,2013,Евроремонт,True,False,0.1,2.3,2.2,5.1,1.0,0.8,2.6,4.0,2.8,24010000
PROP_002840,Новосибирск,Центр,Вторичка,25.0,16.0,18.1,1,4,5,1995,Без ремонта,True,True,0.1,2.8,1.0,11.4,5.0,6.5,9.9,,4.1,3070000
PROP_002841,Екатеринбург,Спальный район,Новостройка,104.7,63.2,7.9,4,1,25,2016,Косметический,True,False,,9.1,4.5,5.3,5.2,2.4,1.4,3.1,1.2,9470000
PROP_002842,Казань,Деловой район,Вторичка,28.5,20.2,12.1,1,3,5,1969,Косметический,True,True,,5.3,5.6,3.0,6.7,1.9,1.1,,4.5,2860000
PROP_002843,Екатеринбург,Центр,Элитное,92.2,55.8,13.5,4,10,12,2017,Евроремонт,True,False,,3.6,3.9,2.6,3.8,4.7,3.3,8.9,1.0,39310000
PROP_002844,Новосибирск,Центр,Новостройка,75.7,49.7,11.0,3,1,20,2017,Евроремонт,False,False,0.4,2.5,10.0,2.5,4.2,7.8,3.1,3.0,2.8,15840000
PROP_002845,Москва,Деловой район,Новостройка,34.1,22.4,12.6,1,2,12,2017,Евроремонт,False,False,0.8,7.2,5.3,0.2,2.1,6.8,1.0,3.1,2.7,15260000
PROP_002846,Москва,Окраина,Новостройка,47.4,34.0,15.6,2,18,20,2018,Косметический,True,False,5.0,18.4,8.2,5.3,1.6,3.1,1.0,,3.6,6720000
PROP_002847,Москва,Спальный район,Вторичка,89.6,54.4,14.5,4,14,16,1974,Без ремонта,True,False,2.0,5.9,5.9,1.7,4.6,1.1,1.5,,6.3,12400000
PROP_002848,Новосибирск,Деловой район,Новостройка,49.6,32.0,11.0,2,11,25,2019,Евроремонт,True,False,1.4,6.8,10.0,3.0,4.7,10.2,5.2,1.6,1.0,9210000
PROP_002849,Москва,Спальный район,Вторичка,128.2,85.8,12.5,6,6,12,1973,Косметический,True,False,0.7,5.1,1.0,2.7,3.7,0.9,3.3,10.0,4.4,17920000
